productId,partNumber,brand,name,description,status,imageUrl,catalogUrl,particleSize,poreSize,columnLength,innerDiameter,phaseType,phMin,phMax,phRange,usp,maxPressure,maxTemperature
SHIM-Rtx-5MS-15m-0.25mm-0.25um,Rtx-5MS-15m-0.25mm-0.25um,Shimadzu,Rtx-5MS GC Column 15m x 0.25mm x 0.25µm,"Rtx-5MS GC Column 15m x 0.25mm x 0.25µm; Series: Rtx-5MS; Specifications: Column Length: 15m, Inner Diameter: 0.25mm, Film Thickness: 0.25µm",active,https://www.shimadzu.com/products/images/gc-rtx-5ms.jpg,https://www.shimadzu.com/products/gc/rtx-5ms-15m-0.25mm-0.25um,,,15000,0.25,Rtx-5MS,,,,,,320°C
SHIM-Rtx-5MS-30m-0.25mm-0.25um,Rtx-5MS-30m-0.25mm-0.25um,Shimadzu,Rtx-5MS GC Column 30m x 0.25mm x 0.25µm,"Rtx-5MS GC Column 30m x 0.25mm x 0.25µm; Series: Rtx-5MS; Specifications: Column Length: 30m, Inner Diameter: 0.25mm, Film Thickness: 0.25µm",active,https://www.shimadzu.com/products/images/gc-rtx-5ms.jpg,https://www.shimadzu.com/products/gc/rtx-5ms-30m-0.25mm-0.25um,,,30000,0.25,Rtx-5MS,,,,,,320°C
SHIM-Rtx-5MS-30m-0.32mm-0.25um,Rtx-5MS-30m-0.32mm-0.25um,Shimadzu,Rtx-5MS GC Column 30m x 0.32mm x 0.25µm,"Rtx-5MS GC Column 30m x 0.32mm x 0.25µm; Series: Rtx-5MS; Specifications: Column Length: 30m, Inner Diameter: 0.32mm, Film Thickness: 0.25µm",active,https://www.shimadzu.com/products/images/gc-rtx-5ms.jpg,https://www.shimadzu.com/products/gc/rtx-5ms-30m-0.32mm-0.25um,,,30000,0.32,Rtx-5MS,,,,,,320°C
SHIM-Rtx-5MS-60m-0.25mm-0.25um,Rtx-5MS-60m-0.25mm-0.25um,Shimadzu,Rtx-5MS GC Column 60m x 0.25mm x 0.25µm,"Rtx-5MS GC Column 60m x 0.25mm x 0.25µm; Series: Rtx-5MS; Specifications: Column Length: 60m, Inner Diameter: 0.25mm, Film Thickness: 0.25µm",active,https://www.shimadzu.com/products/images/gc-rtx-5ms.jpg,https://www.shimadzu.com/products/gc/rtx-5ms-60m-0.25mm-0.25um,,,60000,0.25,Rtx-5MS,,,,,,320°C
SHIM-Rtx-5MS-60m-0.32mm-0.5um,Rtx-5MS-60m-0.32mm-0.5um,Shimadzu,Rtx-5MS GC Column 60m x 0.32mm x 0.5µm,"Rtx-5MS GC Column 60m x 0.32mm x 0.5µm; Series: Rtx-5MS; Specifications: Column Length: 60m, Inner Diameter: 0.32mm, Film Thickness: 0.5µm",active,https://www.shimadzu.com/products/images/gc-rtx-5ms.jpg,https://www.shimadzu.com/products/gc/rtx-5ms-60m-0.32mm-0.5um,,,60000,0.32,Rtx-5MS,,,,,,320°C
SHIM-Rtx-WAX-15m-0.25mm-0.25um,Rtx-WAX-15m-0.25mm-0.25um,Shimadzu,Rtx-WAX GC Column 15m x 0.25mm x 0.25µm,"Rtx-WAX GC Column 15m x 0.25mm x 0.25µm; Series: Rtx-WAX; Specifications: Column Length: 15m, Inner Diameter: 0.25mm, Film Thickness: 0.25µm",active,https://www.shimadzu.com/products/images/gc-rtx-wax.jpg,https://www.shimadzu.com/products/gc/rtx-wax-15m-0.25mm-0.25um,,,15000,0.25,Rtx-WAX,,,,,,320°C
SHIM-Rtx-WAX-30m-0.25mm-0.25um,Rtx-WAX-30m-0.25mm-0.25um,Shimadzu,Rtx-WAX GC Column 30m x 0.25mm x 0.25µm,"Rtx-WAX GC Column 30m x 0.25mm x 0.25µm; Series: Rtx-WAX; Specifications: Column Length: 30m, Inner Diameter: 0.25mm, Film Thickness: 0.25µm",active,https://www.shimadzu.com/products/images/gc-rtx-wax.jpg,https://www.shimadzu.com/products/gc/rtx-wax-30m-0.25mm-0.25um,,,30000,0.25,Rtx-WAX,,,,,,320°C
SHIM-Rtx-WAX-30m-0.32mm-0.25um,Rtx-WAX-30m-0.32mm-0.25um,Shimadzu,Rtx-WAX GC Column 30m x 0.32mm x 0.25µm,"Rtx-WAX GC Column 30m x 0.32mm x 0.25µm; Series: Rtx-WAX; Specifications: Column Length: 30m, Inner Diameter: 0.32mm, Film Thickness: 0.25µm",active,https://www.shimadzu.com/products/images/gc-rtx-wax.jpg,https://www.shimadzu.com/products/gc/rtx-wax-30m-0.32mm-0.25um,,,30000,0.32,Rtx-WAX,,,,,,320°C
SHIM-Rtx-WAX-60m-0.25mm-0.25um,Rtx-WAX-60m-0.25mm-0.25um,Shimadzu,Rtx-WAX GC Column 60m x 0.25mm x 0.25µm,"Rtx-WAX GC Column 60m x 0.25mm x 0.25µm; Series: Rtx-WAX; Specifications: Column Length: 60m, Inner Diameter: 0.25mm, Film Thickness: 0.25µm",active,https://www.shimadzu.com/products/images/gc-rtx-wax.jpg,https://www.shimadzu.com/products/gc/rtx-wax-60m-0.25mm-0.25um,,,60000,0.25,Rtx-WAX,,,,,,320°C
SHIM-Rtx-WAX-60m-0.32mm-0.5um,Rtx-WAX-60m-0.32mm-0.5um,Shimadzu,Rtx-WAX GC Column 60m x 0.32mm x 0.5µm,"Rtx-WAX GC Column 60m x 0.32mm x 0.5µm; Series: Rtx-WAX; Specifications: Column Length: 60m, Inner Diameter: 0.32mm, Film Thickness: 0.5µm",active,https://www.shimadzu.com/products/images/gc-rtx-wax.jpg,https://www.shimadzu.com/products/gc/rtx-wax-60m-0.32mm-0.5um,,,60000,0.32,Rtx-WAX,,,,,,320°C
SHIM-SH-Rtx-5-15m-0.25mm-0.25um,SH-Rtx-5-15m-0.25mm-0.25um,Shimadzu,SH-Rtx-5 GC Column 15m x 0.25mm x 0.25µm,"SH-Rtx-5 GC Column 15m x 0.25mm x 0.25µm; Series: SH-Rtx-5; Specifications: Column Length: 15m, Inner Diameter: 0.25mm, Film Thickness: 0.25µm",active,https://www.shimadzu.com/products/images/gc-sh-rtx-5.jpg,https://www.shimadzu.com/products/gc/sh-rtx-5-15m-0.25mm-0.25um,,,15000,0.25,SH-Rtx-5,,,,,,320°C
SHIM-SH-Rtx-5-30m-0.25mm-0.25um,SH-Rtx-5-30m-0.25mm-0.25um,Shimadzu,SH-Rtx-5 GC Column 30m x 0.25mm x 0.25µm,"SH-Rtx-5 GC Column 30m x 0.25mm x 0.25µm; Series: SH-Rtx-5; Specifications: Column Length: 30m, Inner Diameter: 0.25mm, Film Thickness: 0.25µm",active,https://www.shimadzu.com/products/images/gc-sh-rtx-5.jpg,https://www.shimadzu.com/products/gc/sh-rtx-5-30m-0.25mm-0.25um,,,30000,0.25,SH-Rtx-5,,,,,,320°C
SHIM-SH-Rtx-5-30m-0.32mm-0.25um,SH-Rtx-5-30m-0.32mm-0.25um,Shimadzu,SH-Rtx-5 GC Column 30m x 0.32mm x 0.25µm,"SH-Rtx-5 GC Column 30m x 0.32mm x 0.25µm; Series: SH-Rtx-5; Specifications: Column Length: 30m, Inner Diameter: 0.32mm, Film Thickness: 0.25µm",active,https://www.shimadzu.com/products/images/gc-sh-rtx-5.jpg,https://www.shimadzu.com/products/gc/sh-rtx-5-30m-0.32mm-0.25um,,,30000,0.32,SH-Rtx-5,,,,,,320°C
SHIM-SH-Rtx-5-60m-0.25mm-0.25um,SH-Rtx-5-60m-0.25mm-0.25um,Shimadzu,SH-Rtx-5 GC Column 60m x 0.25mm x 0.25µm,"SH-Rtx-5 GC Column 60m x 0.25mm x 0.25µm; Series: SH-Rtx-5; Specifications: Column Length: 60m, Inner Diameter: 0.25mm, Film Thickness: 0.25µm",active,https://www.shimadzu.com/products/images/gc-sh-rtx-5.jpg,https://www.shimadzu.com/products/gc/sh-rtx-5-60m-0.25mm-0.25um,,,60000,0.25,SH-Rtx-5,,,,,,320°C
SHIM-SH-Rtx-5-60m-0.32mm-0.5um,SH-Rtx-5-60m-0.32mm-0.5um,Shimadzu,SH-Rtx-5 GC Column 60m x 0.32mm x 0.5µm,"SH-Rtx-5 GC Column 60m x 0.32mm x 0.5µm; Series: SH-Rtx-5; Specifications: Column Length: 60m, Inner Diameter: 0.32mm, Film Thickness: 0.5µm",active,https://www.shimadzu.com/products/images/gc-sh-rtx-5.jpg,https://www.shimadzu.com/products/gc/sh-rtx-5-60m-0.32mm-0.5um,,,60000,0.32,SH-Rtx-5,,,,,,320°C
