productId,partNumber,brand,name,description,status,imageUrl,catalogUrl,particleSize,poreSize,columnLength,innerDiameter,phaseType,phMin,phMax,phRange,usp,maxPressure,maxTemperature
MERC-LiChrospher-C18-75x4.6-5um,LiChrospher-C18-75x4.6-5um,Merck,LiChrospher C18 75x4.6mm 5µm,LiChrospher C18 75x4.6mm 5µm; Series: LiChrospher; Specifications: Phase Type: C18; Particle Size: 5 µm; Pore Size: 100Å; Dimensions: 75 x 4.6 mm; pH Range: 2-7.5,active,https://www.merckmillipore.com/INTL/en/product-images/lichrospher-c18.jpg,https://www.merckmillipore.com/products/lichrospher-c18-75x4.6-5um,5,100,75,4.6,C18,2,7.5,2-7.5,L1,400 bar,80°C
MERC-LiChrospher-C18-100x2.1-5um,LiChrospher-C18-100x2.1-5um,Merck,LiChrospher C18 100x2.1mm 5µm,LiChrospher C18 100x2.1mm 5µm; Series: LiChrospher; Specifications: Phase Type: C18; Particle Size: 5 µm; Pore Size: 100Å; Dimensions: 100 x 2.1 mm; pH Range: 2-7.5,active,https://www.merckmillipore.com/INTL/en/product-images/lichrospher-c18.jpg,https://www.merckmillipore.com/products/lichrospher-c18-100x2.1-5um,5,100,100,2.1,C18,2,7.5,2-7.5,L1,400 bar,80°C
MERC-LiChrospher-C18-100x3.0-5um,LiChrospher-C18-100x3.0-5um,Merck,LiChrospher C18 100x3.0mm 5µm,LiChrospher C18 100x3.0mm 5µm; Series: LiChrospher; Specifications: Phase Type: C18; Particle Size: 5 µm; Pore Size: 100Å; Dimensions: 100 x 3.0 mm; pH Range: 2-7.5,active,https://www.merckmillipore.com/INTL/en/product-images/lichrospher-c18.jpg,https://www.merckmillipore.com/products/lichrospher-c18-100x3.0-5um,5,100,100,3.0,C18,2,7.5,2-7.5,L1,400 bar,80°C
MERC-LiChrospher-C18-100x4.6-5um,LiChrospher-C18-100x4.6-5um,Merck,LiChrospher C18 100x4.6mm 5µm,LiChrospher C18 100x4.6mm 5µm; Series: LiChrospher; Specifications: Phase Type: C18; Particle Size: 5 µm; Pore Size: 100Å; Dimensions: 100 x 4.6 mm; pH Range: 2-7.5,active,https://www.merckmillipore.com/INTL/en/product-images/lichrospher-c18.jpg,https://www.merckmillipore.com/products/lichrospher-c18-100x4.6-5um,5,100,100,4.6,C18,2,7.5,2-7.5,L1,400 bar,80°C
MERC-LiChrospher-C18-150x2.1-5um,LiChrospher-C18-150x2.1-5um,Merck,LiChrospher C18 150x2.1mm 5µm,LiChrospher C18 150x2.1mm 5µm; Series: LiChrospher; Specifications: Phase Type: C18; Particle Size: 5 µm; Pore Size: 100Å; Dimensions: 150 x 2.1 mm; pH Range: 2-7.5,active,https://www.merckmillipore.com/INTL/en/product-images/lichrospher-c18.jpg,https://www.merckmillipore.com/products/lichrospher-c18-150x2.1-5um,5,100,150,2.1,C18,2,7.5,2-7.5,L1,400 bar,80°C
MERC-LiChrospher-C18-150x3.0-5um,LiChrospher-C18-150x3.0-5um,Merck,LiChrospher C18 150x3.0mm 5µm,LiChrospher C18 150x3.0mm 5µm; Series: LiChrospher; Specifications: Phase Type: C18; Particle Size: 5 µm; Pore Size: 100Å; Dimensions: 150 x 3.0 mm; pH Range: 2-7.5,active,https://www.merckmillipore.com/INTL/en/product-images/lichrospher-c18.jpg,https://www.merckmillipore.com/products/lichrospher-c18-150x3.0-5um,5,100,150,3.0,C18,2,7.5,2-7.5,L1,400 bar,80°C
MERC-LiChrospher-C18-150x4.6-5um,LiChrospher-C18-150x4.6-5um,Merck,LiChrospher C18 150x4.6mm 5µm,LiChrospher C18 150x4.6mm 5µm; Series: LiChrospher; Specifications: Phase Type: C18; Particle Size: 5 µm; Pore Size: 100Å; Dimensions: 150 x 4.6 mm; pH Range: 2-7.5,active,https://www.merckmillipore.com/INTL/en/product-images/lichrospher-c18.jpg,https://www.merckmillipore.com/products/lichrospher-c18-150x4.6-5um,5,100,150,4.6,C18,2,7.5,2-7.5,L1,400 bar,80°C
MERC-LiChrospher-C18-250x3.0-5um,LiChrospher-C18-250x3.0-5um,Merck,LiChrospher C18 250x3.0mm 5µm,LiChrospher C18 250x3.0mm 5µm; Series: LiChrospher; Specifications: Phase Type: C18; Particle Size: 5 µm; Pore Size: 100Å; Dimensions: 250 x 3.0 mm; pH Range: 2-7.5,active,https://www.merckmillipore.com/INTL/en/product-images/lichrospher-c18.jpg,https://www.merckmillipore.com/products/lichrospher-c18-250x3.0-5um,5,100,250,3.0,C18,2,7.5,2-7.5,L1,400 bar,80°C
MERC-LiChrospher-C18-250x4.6-5um,LiChrospher-C18-250x4.6-5um,Merck,LiChrospher C18 250x4.6mm 5µm,LiChrospher C18 250x4.6mm 5µm; Series: LiChrospher; Specifications: Phase Type: C18; Particle Size: 5 µm; Pore Size: 100Å; Dimensions: 250 x 4.6 mm; pH Range: 2-7.5,active,https://www.merckmillipore.com/INTL/en/product-images/lichrospher-c18.jpg,https://www.merckmillipore.com/products/lichrospher-c18-250x4.6-5um,5,100,250,4.6,C18,2,7.5,2-7.5,L1,400 bar,80°C
MERC-LiChrospher-C8-30x1.0-5um,LiChrospher-C8-30x1.0-5um,Merck,LiChrospher C8 30x1.0mm 5µm,LiChrospher C8 30x1.0mm 5µm; Series: LiChrospher; Specifications: Phase Type: C8; Particle Size: 5 µm; Pore Size: 100Å; Dimensions: 30 x 1.0 mm; pH Range: 2-7.5,active,https://www.merckmillipore.com/INTL/en/product-images/lichrospher-c8.jpg,https://www.merckmillipore.com/products/lichrospher-c8-30x1.0-5um,5,100,30,1.0,C8,2,7.5,2-7.5,L1,400 bar,80°C
MERC-LiChrospher-C8-30x2.1-5um,LiChrospher-C8-30x2.1-5um,Merck,LiChrospher C8 30x2.1mm 5µm,LiChrospher C8 30x2.1mm 5µm; Series: LiChrospher; Specifications: Phase Type: C8; Particle Size: 5 µm; Pore Size: 100Å; Dimensions: 30 x 2.1 mm; pH Range: 2-7.5,active,https://www.merckmillipore.com/INTL/en/product-images/lichrospher-c8.jpg,https://www.merckmillipore.com/products/lichrospher-c8-30x2.1-5um,5,100,30,2.1,C8,2,7.5,2-7.5,L1,400 bar,80°C
MERC-LiChrospher-C8-30x3.0-5um,LiChrospher-C8-30x3.0-5um,Merck,LiChrospher C8 30x3.0mm 5µm,LiChrospher C8 30x3.0mm 5µm; Series: LiChrospher; Specifications: Phase Type: C8; Particle Size: 5 µm; Pore Size: 100Å; Dimensions: 30 x 3.0 mm; pH Range: 2-7.5,active,https://www.merckmillipore.com/INTL/en/product-images/lichrospher-c8.jpg,https://www.merckmillipore.com/products/lichrospher-c8-30x3.0-5um,5,100,30,3.0,C8,2,7.5,2-7.5,L1,400 bar,80°C
MERC-LiChrospher-C8-30x4.6-5um,LiChrospher-C8-30x4.6-5um,Merck,LiChrospher C8 30x4.6mm 5µm,LiChrospher C8 30x4.6mm 5µm; Series: LiChrospher; Specifications: Phase Type: C8; Particle Size: 5 µm; Pore Size: 100Å; Dimensions: 30 x 4.6 mm; pH Range: 2-7.5,active,https://www.merckmillipore.com/INTL/en/product-images/lichrospher-c8.jpg,https://www.merckmillipore.com/products/lichrospher-c8-30x4.6-5um,5,100,30,4.6,C8,2,7.5,2-7.5,L1,400 bar,80°C
MERC-LiChrospher-C8-50x1.0-5um,LiChrospher-C8-50x1.0-5um,Merck,LiChrospher C8 50x1.0mm 5µm,LiChrospher C8 50x1.0mm 5µm; Series: LiChrospher; Specifications: Phase Type: C8; Particle Size: 5 µm; Pore Size: 100Å; Dimensions: 50 x 1.0 mm; pH Range: 2-7.5,active,https://www.merckmillipore.com/INTL/en/product-images/lichrospher-c8.jpg,https://www.merckmillipore.com/products/lichrospher-c8-50x1.0-5um,5,100,50,1.0,C8,2,7.5,2-7.5,L1,400 bar,80°C
MERC-LiChrospher-C8-50x2.1-5um,LiChrospher-C8-50x2.1-5um,Merck,LiChrospher C8 50x2.1mm 5µm,LiChrospher C8 50x2.1mm 5µm; Series: LiChrospher; Specifications: Phase Type: C8; Particle Size: 5 µm; Pore Size: 100Å; Dimensions: 50 x 2.1 mm; pH Range: 2-7.5,active,https://www.merckmillipore.com/INTL/en/product-images/lichrospher-c8.jpg,https://www.merckmillipore.com/products/lichrospher-c8-50x2.1-5um,5,100,50,2.1,C8,2,7.5,2-7.5,L1,400 bar,80°C
MERC-LiChrospher-C8-50x3.0-5um,LiChrospher-C8-50x3.0-5um,Merck,LiChrospher C8 50x3.0mm 5µm,LiChrospher C8 50x3.0mm 5µm; Series: LiChrospher; Specifications: Phase Type: C8; Particle Size: 5 µm; Pore Size: 100Å; Dimensions: 50 x 3.0 mm; pH Range: 2-7.5,active,https://www.merckmillipore.com/INTL/en/product-images/lichrospher-c8.jpg,https://www.merckmillipore.com/products/lichrospher-c8-50x3.0-5um,5,100,50,3.0,C8,2,7.5,2-7.5,L1,400 bar,80°C
MERC-LiChrospher-C8-50x4.6-5um,LiChrospher-C8-50x4.6-5um,Merck,LiChrospher C8 50x4.6mm 5µm,LiChrospher C8 50x4.6mm 5µm; Series: LiChrospher; Specifications: Phase Type: C8; Particle Size: 5 µm; Pore Size: 100Å; Dimensions: 50 x 4.6 mm; pH Range: 2-7.5,active,https://www.merckmillipore.com/INTL/en/product-images/lichrospher-c8.jpg,https://www.merckmillipore.com/products/lichrospher-c8-50x4.6-5um,5,100,50,4.6,C8,2,7.5,2-7.5,L1,400 bar,80°C
MERC-LiChrospher-C8-75x2.1-5um,LiChrospher-C8-75x2.1-5um,Merck,LiChrospher C8 75x2.1mm 5µm,LiChrospher C8 75x2.1mm 5µm; Series: LiChrospher; Specifications: Phase Type: C8; Particle Size: 5 µm; Pore Size: 100Å; Dimensions: 75 x 2.1 mm; pH Range: 2-7.5,active,https://www.merckmillipore.com/INTL/en/product-images/lichrospher-c8.jpg,https://www.merckmillipore.com/products/lichrospher-c8-75x2.1-5um,5,100,75,2.1,C8,2,7.5,2-7.5,L1,400 bar,80°C
MERC-LiChrospher-C8-75x3.0-5um,LiChrospher-C8-75x3.0-5um,Merck,LiChrospher C8 75x3.0mm 5µm,LiChrospher C8 75x3.0mm 5µm; Series: LiChrospher; Specifications: Phase Type: C8; Particle Size: 5 µm; Pore Size: 100Å; Dimensions: 75 x 3.0 mm; pH Range: 2-7.5,active,https://www.merckmillipore.com/INTL/en/product-images/lichrospher-c8.jpg,https://www.merckmillipore.com/products/lichrospher-c8-75x3.0-5um,5,100,75,3.0,C8,2,7.5,2-7.5,L1,400 bar,80°C
MERC-LiChrospher-C8-75x4.6-5um,LiChrospher-C8-75x4.6-5um,Merck,LiChrospher C8 75x4.6mm 5µm,LiChrospher C8 75x4.6mm 5µm; Series: LiChrospher; Specifications: Phase Type: C8; Particle Size: 5 µm; Pore Size: 100Å; Dimensions: 75 x 4.6 mm; pH Range: 2-7.5,active,https://www.merckmillipore.com/INTL/en/product-images/lichrospher-c8.jpg,https://www.merckmillipore.com/products/lichrospher-c8-75x4.6-5um,5,100,75,4.6,C8,2,7.5,2-7.5,L1,400 bar,80°C
MERC-LiChrospher-C8-100x2.1-5um,LiChrospher-C8-100x2.1-5um,Merck,LiChrospher C8 100x2.1mm 5µm,LiChrospher C8 100x2.1mm 5µm; Series: LiChrospher; Specifications: Phase Type: C8; Particle Size: 5 µm; Pore Size: 100Å; Dimensions: 100 x 2.1 mm; pH Range: 2-7.5,active,https://www.merckmillipore.com/INTL/en/product-images/lichrospher-c8.jpg,https://www.merckmillipore.com/products/lichrospher-c8-100x2.1-5um,5,100,100,2.1,C8,2,7.5,2-7.5,L1,400 bar,80°C
MERC-LiChrospher-C8-100x3.0-5um,LiChrospher-C8-100x3.0-5um,Merck,LiChrospher C8 100x3.0mm 5µm,LiChrospher C8 100x3.0mm 5µm; Series: LiChrospher; Specifications: Phase Type: C8; Particle Size: 5 µm; Pore Size: 100Å; Dimensions: 100 x 3.0 mm; pH Range: 2-7.5,active,https://www.merckmillipore.com/INTL/en/product-images/lichrospher-c8.jpg,https://www.merckmillipore.com/products/lichrospher-c8-100x3.0-5um,5,100,100,3.0,C8,2,7.5,2-7.5,L1,400 bar,80°C
MERC-LiChrospher-C8-100x4.6-5um,LiChrospher-C8-100x4.6-5um,Merck,LiChrospher C8 100x4.6mm 5µm,LiChrospher C8 100x4.6mm 5µm; Series: LiChrospher; Specifications: Phase Type: C8; Particle Size: 5 µm; Pore Size: 100Å; Dimensions: 100 x 4.6 mm; pH Range: 2-7.5,active,https://www.merckmillipore.com/INTL/en/product-images/lichrospher-c8.jpg,https://www.merckmillipore.com/products/lichrospher-c8-100x4.6-5um,5,100,100,4.6,C8,2,7.5,2-7.5,L1,400 bar,80°C
MERC-LiChrospher-C8-150x2.1-5um,LiChrospher-C8-150x2.1-5um,Merck,LiChrospher C8 150x2.1mm 5µm,LiChrospher C8 150x2.1mm 5µm; Series: LiChrospher; Specifications: Phase Type: C8; Particle Size: 5 µm; Pore Size: 100Å; Dimensions: 150 x 2.1 mm; pH Range: 2-7.5,active,https://www.merckmillipore.com/INTL/en/product-images/lichrospher-c8.jpg,https://www.merckmillipore.com/products/lichrospher-c8-150x2.1-5um,5,100,150,2.1,C8,2,7.5,2-7.5,L1,400 bar,80°C
MERC-LiChrospher-C8-150x3.0-5um,LiChrospher-C8-150x3.0-5um,Merck,LiChrospher C8 150x3.0mm 5µm,LiChrospher C8 150x3.0mm 5µm; Series: LiChrospher; Specifications: Phase Type: C8; Particle Size: 5 µm; Pore Size: 100Å; Dimensions: 150 x 3.0 mm; pH Range: 2-7.5,active,https://www.merckmillipore.com/INTL/en/product-images/lichrospher-c8.jpg,https://www.merckmillipore.com/products/lichrospher-c8-150x3.0-5um,5,100,150,3.0,C8,2,7.5,2-7.5,L1,400 bar,80°C
MERC-LiChrospher-C8-150x4.6-5um,LiChrospher-C8-150x4.6-5um,Merck,LiChrospher C8 150x4.6mm 5µm,LiChrospher C8 150x4.6mm 5µm; Series: LiChrospher; Specifications: Phase Type: C8; Particle Size: 5 µm; Pore Size: 100Å; Dimensions: 150 x 4.6 mm; pH Range: 2-7.5,active,https://www.merckmillipore.com/INTL/en/product-images/lichrospher-c8.jpg,https://www.merckmillipore.com/products/lichrospher-c8-150x4.6-5um,5,100,150,4.6,C8,2,7.5,2-7.5,L1,400 bar,80°C
MERC-LiChrospher-C8-250x3.0-5um,LiChrospher-C8-250x3.0-5um,Merck,LiChrospher C8 250x3.0mm 5µm,LiChrospher C8 250x3.0mm 5µm; Series: LiChrospher; Specifications: Phase Type: C8; Particle Size: 5 µm; Pore Size: 100Å; Dimensions: 250 x 3.0 mm; pH Range: 2-7.5,active,https://www.merckmillipore.com/INTL/en/product-images/lichrospher-c8.jpg,https://www.merckmillipore.com/products/lichrospher-c8-250x3.0-5um,5,100,250,3.0,C8,2,7.5,2-7.5,L1,400 bar,80°C
MERC-LiChrospher-C8-250x4.6-5um,LiChrospher-C8-250x4.6-5um,Merck,LiChrospher C8 250x4.6mm 5µm,LiChrospher C8 250x4.6mm 5µm; Series: LiChrospher; Specifications: Phase Type: C8; Particle Size: 5 µm; Pore Size: 100Å; Dimensions: 250 x 4.6 mm; pH Range: 2-7.5,active,https://www.merckmillipore.com/INTL/en/product-images/lichrospher-c8.jpg,https://www.merckmillipore.com/products/lichrospher-c8-250x4.6-5um,5,100,250,4.6,C8,2,7.5,2-7.5,L1,400 bar,80°C
MERC-Chromolith-C18-30x1.0,Chromolith-C18-30x1.0,Merck,Chromolith C18 30x1.0mm,Chromolith C18 30x1.0mm; Series: Chromolith; Specifications: Phase Type: C18; Pore Size: 130Å; Dimensions: 30 x 1.0 mm; pH Range: 2-8,active,https://www.merckmillipore.com/INTL/en/product-images/chromolith-c18.jpg,https://www.merckmillipore.com/products/chromolith-c18-30x1.0,,130,30,1.0,C18,2,8,2-8,L1,400 bar,80°C
MERC-Chromolith-C18-30x2.1,Chromolith-C18-30x2.1,Merck,Chromolith C18 30x2.1mm,Chromolith C18 30x2.1mm; Series: Chromolith; Specifications: Phase Type: C18; Pore Size: 130Å; Dimensions: 30 x 2.1 mm; pH Range: 2-8,active,https://www.merckmillipore.com/INTL/en/product-images/chromolith-c18.jpg,https://www.merckmillipore.com/products/chromolith-c18-30x2.1,,130,30,2.1,C18,2,8,2-8,L1,400 bar,80°C
MERC-Chromolith-C18-30x3.0,Chromolith-C18-30x3.0,Merck,Chromolith C18 30x3.0mm,Chromolith C18 30x3.0mm; Series: Chromolith; Specifications: Phase Type: C18; Pore Size: 130Å; Dimensions: 30 x 3.0 mm; pH Range: 2-8,active,https://www.merckmillipore.com/INTL/en/product-images/chromolith-c18.jpg,https://www.merckmillipore.com/products/chromolith-c18-30x3.0,,130,30,3.0,C18,2,8,2-8,L1,400 bar,80°C
MERC-Chromolith-C18-30x4.6,Chromolith-C18-30x4.6,Merck,Chromolith C18 30x4.6mm,Chromolith C18 30x4.6mm; Series: Chromolith; Specifications: Phase Type: C18; Pore Size: 130Å; Dimensions: 30 x 4.6 mm; pH Range: 2-8,active,https://www.merckmillipore.com/INTL/en/product-images/chromolith-c18.jpg,https://www.merckmillipore.com/products/chromolith-c18-30x4.6,,130,30,4.6,C18,2,8,2-8,L1,400 bar,80°C
MERC-Chromolith-C18-50x1.0,Chromolith-C18-50x1.0,Merck,Chromolith C18 50x1.0mm,Chromolith C18 50x1.0mm; Series: Chromolith; Specifications: Phase Type: C18; Pore Size: 130Å; Dimensions: 50 x 1.0 mm; pH Range: 2-8,active,https://www.merckmillipore.com/INTL/en/product-images/chromolith-c18.jpg,https://www.merckmillipore.com/products/chromolith-c18-50x1.0,,130,50,1.0,C18,2,8,2-8,L1,400 bar,80°C
MERC-Chromolith-C18-50x2.1,Chromolith-C18-50x2.1,Merck,Chromolith C18 50x2.1mm,Chromolith C18 50x2.1mm; Series: Chromolith; Specifications: Phase Type: C18; Pore Size: 130Å; Dimensions: 50 x 2.1 mm; pH Range: 2-8,active,https://www.merckmillipore.com/INTL/en/product-images/chromolith-c18.jpg,https://www.merckmillipore.com/products/chromolith-c18-50x2.1,,130,50,2.1,C18,2,8,2-8,L1,400 bar,80°C
MERC-Chromolith-C18-50x3.0,Chromolith-C18-50x3.0,Merck,Chromolith C18 50x3.0mm,Chromolith C18 50x3.0mm; Series: Chromolith; Specifications: Phase Type: C18; Pore Size: 130Å; Dimensions: 50 x 3.0 mm; pH Range: 2-8,active,https://www.merckmillipore.com/INTL/en/product-images/chromolith-c18.jpg,https://www.merckmillipore.com/products/chromolith-c18-50x3.0,,130,50,3.0,C18,2,8,2-8,L1,400 bar,80°C
MERC-Chromolith-C18-50x4.6,Chromolith-C18-50x4.6,Merck,Chromolith C18 50x4.6mm,Chromolith C18 50x4.6mm; Series: Chromolith; Specifications: Phase Type: C18; Pore Size: 130Å; Dimensions: 50 x 4.6 mm; pH Range: 2-8,active,https://www.merckmillipore.com/INTL/en/product-images/chromolith-c18.jpg,https://www.merckmillipore.com/products/chromolith-c18-50x4.6,,130,50,4.6,C18,2,8,2-8,L1,400 bar,80°C
MERC-Chromolith-C18-75x2.1,Chromolith-C18-75x2.1,Merck,Chromolith C18 75x2.1mm,Chromolith C18 75x2.1mm; Series: Chromolith; Specifications: Phase Type: C18; Pore Size: 130Å; Dimensions: 75 x 2.1 mm; pH Range: 2-8,active,https://www.merckmillipore.com/INTL/en/product-images/chromolith-c18.jpg,https://www.merckmillipore.com/products/chromolith-c18-75x2.1,,130,75,2.1,C18,2,8,2-8,L1,400 bar,80°C
MERC-Chromolith-C18-75x3.0,Chromolith-C18-75x3.0,Merck,Chromolith C18 75x3.0mm,Chromolith C18 75x3.0mm; Series: Chromolith; Specifications: Phase Type: C18; Pore Size: 130Å; Dimensions: 75 x 3.0 mm; pH Range: 2-8,active,https://www.merckmillipore.com/INTL/en/product-images/chromolith-c18.jpg,https://www.merckmillipore.com/products/chromolith-c18-75x3.0,,130,75,3.0,C18,2,8,2-8,L1,400 bar,80°C
MERC-Chromolith-C18-75x4.6,Chromolith-C18-75x4.6,Merck,Chromolith C18 75x4.6mm,Chromolith C18 75x4.6mm; Series: Chromolith; Specifications: Phase Type: C18; Pore Size: 130Å; Dimensions: 75 x 4.6 mm; pH Range: 2-8,active,https://www.merckmillipore.com/INTL/en/product-images/chromolith-c18.jpg,https://www.merckmillipore.com/products/chromolith-c18-75x4.6,,130,75,4.6,C18,2,8,2-8,L1,400 bar,80°C
MERC-Chromolith-C18-100x2.1,Chromolith-C18-100x2.1,Merck,Chromolith C18 100x2.1mm,Chromolith C18 100x2.1mm; Series: Chromolith; Specifications: Phase Type: C18; Pore Size: 130Å; Dimensions: 100 x 2.1 mm; pH Range: 2-8,active,https://www.merckmillipore.com/INTL/en/product-images/chromolith-c18.jpg,https://www.merckmillipore.com/products/chromolith-c18-100x2.1,,130,100,2.1,C18,2,8,2-8,L1,400 bar,80°C
