productId,partNumber,brand,name,description,status,imageUrl,catalogUrl,particleSize,poreSize,columnLength,innerDiameter,phaseType,phMin,phMax,phRange,usp,maxPressure,maxTemperature
THER-Vial-ClearGlass-1.5ml-11mm,Vial-ClearGlass-1.5ml-11mm,Thermo Fisher Scientific,Clear Glass Vial 1.5mL 11mm,Clear Glass Vial 1.5mL 11mm; Type: Clear Glass; Volume: 1.5mL; Neck Size: 11mm; Autosampler Vial,active,https://assets.thermofisher.com/TFS-Assets/CMD/product-images/vial-clear-glass.jpg,https://www.thermofisher.com/products/vials/vial-clearglass-1.5ml-11mm,,,,,,,,,,,
THER-Vial-ClearGlass-1.5ml-13mm,Vial-ClearGlass-1.5ml-13mm,Thermo Fisher Scientific,Clear Glass Vial 1.5mL 13mm,Clear Glass Vial 1.5mL 13mm; Type: Clear Glass; Volume: 1.5mL; Neck Size: 13mm; Autosampler Vial,active,https://assets.thermofisher.com/TFS-Assets/CMD/product-images/vial-clear-glass.jpg,https://www.thermofisher.com/products/vials/vial-clearglass-1.5ml-13mm,,,,,,,,,,,
THER-Vial-ClearGlass-2.0ml-8mm,Vial-ClearGlass-2.0ml-8mm,Thermo Fisher Scientific,Clear Glass Vial 2.0mL 8mm,Clear Glass Vial 2.0mL 8mm; Type: Clear Glass; Volume: 2.0mL; Neck Size: 8mm; Autosampler Vial,active,https://assets.thermofisher.com/TFS-Assets/CMD/product-images/vial-clear-glass.jpg,https://www.thermofisher.com/products/vials/vial-clearglass-2.0ml-8mm,,,,,,,,,,,
THER-Vial-ClearGlass-2.0ml-9mm,Vial-ClearGlass-2.0ml-9mm,Thermo Fisher Scientific,Clear Glass Vial 2.0mL 9mm,Clear Glass Vial 2.0mL 9mm; Type: Clear Glass; Volume: 2.0mL; Neck Size: 9mm; Autosampler Vial,active,https://assets.thermofisher.com/TFS-Assets/CMD/product-images/vial-clear-glass.jpg,https://www.thermofisher.com/products/vials/vial-clearglass-2.0ml-9mm,,,,,,,,,,,
THER-Vial-ClearGlass-2.0ml-11mm,Vial-ClearGlass-2.0ml-11mm,Thermo Fisher Scientific,Clear Glass Vial 2.0mL 11mm,Clear Glass Vial 2.0mL 11mm; Type: Clear Glass; Volume: 2.0mL; Neck Size: 11mm; Autosampler Vial,active,https://assets.thermofisher.com/TFS-Assets/CMD/product-images/vial-clear-glass.jpg,https://www.thermofisher.com/products/vials/vial-clearglass-2.0ml-11mm,,,,,,,,,,,
THER-Vial-ClearGlass-2.0ml-13mm,Vial-ClearGlass-2.0ml-13mm,Thermo Fisher Scientific,Clear Glass Vial 2.0mL 13mm,Clear Glass Vial 2.0mL 13mm; Type: Clear Glass; Volume: 2.0mL; Neck Size: 13mm; Autosampler Vial,active,https://assets.thermofisher.com/TFS-Assets/CMD/product-images/vial-clear-glass.jpg,https://www.thermofisher.com/products/vials/vial-clearglass-2.0ml-13mm,,,,,,,,,,,
THER-Vial-ClearGlass-4.0ml-8mm,Vial-ClearGlass-4.0ml-8mm,Thermo Fisher Scientific,Clear Glass Vial 4.0mL 8mm,Clear Glass Vial 4.0mL 8mm; Type: Clear Glass; Volume: 4.0mL; Neck Size: 8mm; Autosampler Vial,active,https://assets.thermofisher.com/TFS-Assets/CMD/product-images/vial-clear-glass.jpg,https://www.thermofisher.com/products/vials/vial-clearglass-4.0ml-8mm,,,,,,,,,,,
THER-Vial-ClearGlass-4.0ml-9mm,Vial-ClearGlass-4.0ml-9mm,Thermo Fisher Scientific,Clear Glass Vial 4.0mL 9mm,Clear Glass Vial 4.0mL 9mm; Type: Clear Glass; Volume: 4.0mL; Neck Size: 9mm; Autosampler Vial,active,https://assets.thermofisher.com/TFS-Assets/CMD/product-images/vial-clear-glass.jpg,https://www.thermofisher.com/products/vials/vial-clearglass-4.0ml-9mm,,,,,,,,,,,
THER-Vial-ClearGlass-4.0ml-11mm,Vial-ClearGlass-4.0ml-11mm,Thermo Fisher Scientific,Clear Glass Vial 4.0mL 11mm,Clear Glass Vial 4.0mL 11mm; Type: Clear Glass; Volume: 4.0mL; Neck Size: 11mm; Autosampler Vial,active,https://assets.thermofisher.com/TFS-Assets/CMD/product-images/vial-clear-glass.jpg,https://www.thermofisher.com/products/vials/vial-clearglass-4.0ml-11mm,,,,,,,,,,,
THER-Vial-ClearGlass-4.0ml-13mm,Vial-ClearGlass-4.0ml-13mm,Thermo Fisher Scientific,Clear Glass Vial 4.0mL 13mm,Clear Glass Vial 4.0mL 13mm; Type: Clear Glass; Volume: 4.0mL; Neck Size: 13mm; Autosampler Vial,active,https://assets.thermofisher.com/TFS-Assets/CMD/product-images/vial-clear-glass.jpg,https://www.thermofisher.com/products/vials/vial-clearglass-4.0ml-13mm,,,,,,,,,,,
THER-Vial-AmberGlass-0.3ml-8mm,Vial-AmberGlass-0.3ml-8mm,Thermo Fisher Scientific,Amber Glass Vial 0.3mL 8mm,Amber Glass Vial 0.3mL 8mm; Type: Amber Glass; Volume: 0.3mL; Neck Size: 8mm; Autosampler Vial,active,https://assets.thermofisher.com/TFS-Assets/CMD/product-images/vial-amber-glass.jpg,https://www.thermofisher.com/products/vials/vial-amberglass-0.3ml-8mm,,,,,,,,,,,
THER-Vial-AmberGlass-0.3ml-9mm,Vial-AmberGlass-0.3ml-9mm,Thermo Fisher Scientific,Amber Glass Vial 0.3mL 9mm,Amber Glass Vial 0.3mL 9mm; Type: Amber Glass; Volume: 0.3mL; Neck Size: 9mm; Autosampler Vial,active,https://assets.thermofisher.com/TFS-Assets/CMD/product-images/vial-amber-glass.jpg,https://www.thermofisher.com/products/vials/vial-amberglass-0.3ml-9mm,,,,,,,,,,,
THER-Vial-AmberGlass-0.3ml-11mm,Vial-AmberGlass-0.3ml-11mm,Thermo Fisher Scientific,Amber Glass Vial 0.3mL 11mm,Amber Glass Vial 0.3mL 11mm; Type: Amber Glass; Volume: 0.3mL; Neck Size: 11mm; Autosampler Vial,active,https://assets.thermofisher.com/TFS-Assets/CMD/product-images/vial-amber-glass.jpg,https://www.thermofisher.com/products/vials/vial-amberglass-0.3ml-11mm,,,,,,,,,,,
THER-Vial-AmberGlass-0.3ml-13mm,Vial-AmberGlass-0.3ml-13mm,Thermo Fisher Scientific,Amber Glass Vial 0.3mL 13mm,Amber Glass Vial 0.3mL 13mm; Type: Amber Glass; Volume: 0.3mL; Neck Size: 13mm; Autosampler Vial,active,https://assets.thermofisher.com/TFS-Assets/CMD/product-images/vial-amber-glass.jpg,https://www.thermofisher.com/products/vials/vial-amberglass-0.3ml-13mm,,,,,,,,,,,
THER-Vial-AmberGlass-1.0ml-8mm,Vial-AmberGlass-1.0ml-8mm,Thermo Fisher Scientific,Amber Glass Vial 1.0mL 8mm,Amber Glass Vial 1.0mL 8mm; Type: Amber Glass; Volume: 1.0mL; Neck Size: 8mm; Autosampler Vial,active,https://assets.thermofisher.com/TFS-Assets/CMD/product-images/vial-amber-glass.jpg,https://www.thermofisher.com/products/vials/vial-amberglass-1.0ml-8mm,,,,,,,,,,,
THER-Cap-ScrewCap-8mm-PTFE-Silicone,Cap-ScrewCap-8mm-PTFE-Silicone,Thermo Fisher Scientific,Screw Cap 8mm with PTFE/Silicone Septa,Screw Cap 8mm with PTFE/Silicone Septa; Type: Screw Cap; Size: 8mm; Septa: PTFE/Silicone,active,https://assets.thermofisher.com/TFS-Assets/CMD/product-images/cap-screw-cap.jpg,https://www.thermofisher.com/products/caps/cap-screwcap-8mm-ptfe-silicone,,,,,,,,,,,
THER-Cap-ScrewCap-8mm-PTFE-RedRubber,Cap-ScrewCap-8mm-PTFE-RedRubber,Thermo Fisher Scientific,Screw Cap 8mm with PTFE/Red Rubber Septa,Screw Cap 8mm with PTFE/Red Rubber Septa; Type: Screw Cap; Size: 8mm; Septa: PTFE/Red Rubber,active,https://assets.thermofisher.com/TFS-Assets/CMD/product-images/cap-screw-cap.jpg,https://www.thermofisher.com/products/caps/cap-screwcap-8mm-ptfe-redrubber,,,,,,,,,,,
THER-Cap-ScrewCap-8mm-Pre-slitPTFE,Cap-ScrewCap-8mm-Pre-slitPTFE,Thermo Fisher Scientific,Screw Cap 8mm with Pre-slit PTFE Septa,Screw Cap 8mm with Pre-slit PTFE Septa; Type: Screw Cap; Size: 8mm; Septa: Pre-slit PTFE,active,https://assets.thermofisher.com/TFS-Assets/CMD/product-images/cap-screw-cap.jpg,https://www.thermofisher.com/products/caps/cap-screwcap-8mm-pre-slitptfe,,,,,,,,,,,
THER-Cap-ScrewCap-9mm-PTFE-Silicone,Cap-ScrewCap-9mm-PTFE-Silicone,Thermo Fisher Scientific,Screw Cap 9mm with PTFE/Silicone Septa,Screw Cap 9mm with PTFE/Silicone Septa; Type: Screw Cap; Size: 9mm; Septa: PTFE/Silicone,active,https://assets.thermofisher.com/TFS-Assets/CMD/product-images/cap-screw-cap.jpg,https://www.thermofisher.com/products/caps/cap-screwcap-9mm-ptfe-silicone,,,,,,,,,,,
THER-Cap-ScrewCap-9mm-PTFE-RedRubber,Cap-ScrewCap-9mm-PTFE-RedRubber,Thermo Fisher Scientific,Screw Cap 9mm with PTFE/Red Rubber Septa,Screw Cap 9mm with PTFE/Red Rubber Septa; Type: Screw Cap; Size: 9mm; Septa: PTFE/Red Rubber,active,https://assets.thermofisher.com/TFS-Assets/CMD/product-images/cap-screw-cap.jpg,https://www.thermofisher.com/products/caps/cap-screwcap-9mm-ptfe-redrubber,,,,,,,,,,,
THER-Cap-ScrewCap-9mm-Pre-slitPTFE,Cap-ScrewCap-9mm-Pre-slitPTFE,Thermo Fisher Scientific,Screw Cap 9mm with Pre-slit PTFE Septa,Screw Cap 9mm with Pre-slit PTFE Septa; Type: Screw Cap; Size: 9mm; Septa: Pre-slit PTFE,active,https://assets.thermofisher.com/TFS-Assets/CMD/product-images/cap-screw-cap.jpg,https://www.thermofisher.com/products/caps/cap-screwcap-9mm-pre-slitptfe,,,,,,,,,,,
THER-Cap-ScrewCap-11mm-PTFE-Silicone,Cap-ScrewCap-11mm-PTFE-Silicone,Thermo Fisher Scientific,Screw Cap 11mm with PTFE/Silicone Septa,Screw Cap 11mm with PTFE/Silicone Septa; Type: Screw Cap; Size: 11mm; Septa: PTFE/Silicone,active,https://assets.thermofisher.com/TFS-Assets/CMD/product-images/cap-screw-cap.jpg,https://www.thermofisher.com/products/caps/cap-screwcap-11mm-ptfe-silicone,,,,,,,,,,,
THER-Cap-ScrewCap-11mm-PTFE-RedRubber,Cap-ScrewCap-11mm-PTFE-RedRubber,Thermo Fisher Scientific,Screw Cap 11mm with PTFE/Red Rubber Septa,Screw Cap 11mm with PTFE/Red Rubber Septa; Type: Screw Cap; Size: 11mm; Septa: PTFE/Red Rubber,active,https://assets.thermofisher.com/TFS-Assets/CMD/product-images/cap-screw-cap.jpg,https://www.thermofisher.com/products/caps/cap-screwcap-11mm-ptfe-redrubber,,,,,,,,,,,
THER-Cap-ScrewCap-11mm-Pre-slitPTFE,Cap-ScrewCap-11mm-Pre-slitPTFE,Thermo Fisher Scientific,Screw Cap 11mm with Pre-slit PTFE Septa,Screw Cap 11mm with Pre-slit PTFE Septa; Type: Screw Cap; Size: 11mm; Septa: Pre-slit PTFE,active,https://assets.thermofisher.com/TFS-Assets/CMD/product-images/cap-screw-cap.jpg,https://www.thermofisher.com/products/caps/cap-screwcap-11mm-pre-slitptfe,,,,,,,,,,,
THER-Cap-ScrewCap-13mm-PTFE-Silicone,Cap-ScrewCap-13mm-PTFE-Silicone,Thermo Fisher Scientific,Screw Cap 13mm with PTFE/Silicone Septa,Screw Cap 13mm with PTFE/Silicone Septa; Type: Screw Cap; Size: 13mm; Septa: PTFE/Silicone,active,https://assets.thermofisher.com/TFS-Assets/CMD/product-images/cap-screw-cap.jpg,https://www.thermofisher.com/products/caps/cap-screwcap-13mm-ptfe-silicone,,,,,,,,,,,
THER-Cap-ScrewCap-13mm-PTFE-RedRubber,Cap-ScrewCap-13mm-PTFE-RedRubber,Thermo Fisher Scientific,Screw Cap 13mm with PTFE/Red Rubber Septa,Screw Cap 13mm with PTFE/Red Rubber Septa; Type: Screw Cap; Size: 13mm; Septa: PTFE/Red Rubber,active,https://assets.thermofisher.com/TFS-Assets/CMD/product-images/cap-screw-cap.jpg,https://www.thermofisher.com/products/caps/cap-screwcap-13mm-ptfe-redrubber,,,,,,,,,,,
THER-Cap-ScrewCap-13mm-Pre-slitPTFE,Cap-ScrewCap-13mm-Pre-slitPTFE,Thermo Fisher Scientific,Screw Cap 13mm with Pre-slit PTFE Septa,Screw Cap 13mm with Pre-slit PTFE Septa; Type: Screw Cap; Size: 13mm; Septa: Pre-slit PTFE,active,https://assets.thermofisher.com/TFS-Assets/CMD/product-images/cap-screw-cap.jpg,https://www.thermofisher.com/products/caps/cap-screwcap-13mm-pre-slitptfe,,,,,,,,,,,
THER-Cap-SnapCap-8mm-PTFE-Silicone,Cap-SnapCap-8mm-PTFE-Silicone,Thermo Fisher Scientific,Snap Cap 8mm with PTFE/Silicone Septa,Snap Cap 8mm with PTFE/Silicone Septa; Type: Snap Cap; Size: 8mm; Septa: PTFE/Silicone,active,https://assets.thermofisher.com/TFS-Assets/CMD/product-images/cap-snap-cap.jpg,https://www.thermofisher.com/products/caps/cap-snapcap-8mm-ptfe-silicone,,,,,,,,,,,
THER-Cap-SnapCap-8mm-PTFE-RedRubber,Cap-SnapCap-8mm-PTFE-RedRubber,Thermo Fisher Scientific,Snap Cap 8mm with PTFE/Red Rubber Septa,Snap Cap 8mm with PTFE/Red Rubber Septa; Type: Snap Cap; Size: 8mm; Septa: PTFE/Red Rubber,active,https://assets.thermofisher.com/TFS-Assets/CMD/product-images/cap-snap-cap.jpg,https://www.thermofisher.com/products/caps/cap-snapcap-8mm-ptfe-redrubber,,,,,,,,,,,
THER-Cap-SnapCap-8mm-Pre-slitPTFE,Cap-SnapCap-8mm-Pre-slitPTFE,Thermo Fisher Scientific,Snap Cap 8mm with Pre-slit PTFE Septa,Snap Cap 8mm with Pre-slit PTFE Septa; Type: Snap Cap; Size: 8mm; Septa: Pre-slit PTFE,active,https://assets.thermofisher.com/TFS-Assets/CMD/product-images/cap-snap-cap.jpg,https://www.thermofisher.com/products/caps/cap-snapcap-8mm-pre-slitptfe,,,,,,,,,,,
THER-Cap-SnapCap-9mm-PTFE-Silicone,Cap-SnapCap-9mm-PTFE-Silicone,Thermo Fisher Scientific,Snap Cap 9mm with PTFE/Silicone Septa,Snap Cap 9mm with PTFE/Silicone Septa; Type: Snap Cap; Size: 9mm; Septa: PTFE/Silicone,active,https://assets.thermofisher.com/TFS-Assets/CMD/product-images/cap-snap-cap.jpg,https://www.thermofisher.com/products/caps/cap-snapcap-9mm-ptfe-silicone,,,,,,,,,,,
THER-Cap-SnapCap-9mm-PTFE-RedRubber,Cap-SnapCap-9mm-PTFE-RedRubber,Thermo Fisher Scientific,Snap Cap 9mm with PTFE/Red Rubber Septa,Snap Cap 9mm with PTFE/Red Rubber Septa; Type: Snap Cap; Size: 9mm; Septa: PTFE/Red Rubber,active,https://assets.thermofisher.com/TFS-Assets/CMD/product-images/cap-snap-cap.jpg,https://www.thermofisher.com/products/caps/cap-snapcap-9mm-ptfe-redrubber,,,,,,,,,,,
THER-Cap-SnapCap-9mm-Pre-slitPTFE,Cap-SnapCap-9mm-Pre-slitPTFE,Thermo Fisher Scientific,Snap Cap 9mm with Pre-slit PTFE Septa,Snap Cap 9mm with Pre-slit PTFE Septa; Type: Snap Cap; Size: 9mm; Septa: Pre-slit PTFE,active,https://assets.thermofisher.com/TFS-Assets/CMD/product-images/cap-snap-cap.jpg,https://www.thermofisher.com/products/caps/cap-snapcap-9mm-pre-slitptfe,,,,,,,,,,,
THER-Cap-SnapCap-11mm-PTFE-Silicone,Cap-SnapCap-11mm-PTFE-Silicone,Thermo Fisher Scientific,Snap Cap 11mm with PTFE/Silicone Septa,Snap Cap 11mm with PTFE/Silicone Septa; Type: Snap Cap; Size: 11mm; Septa: PTFE/Silicone,active,https://assets.thermofisher.com/TFS-Assets/CMD/product-images/cap-snap-cap.jpg,https://www.thermofisher.com/products/caps/cap-snapcap-11mm-ptfe-silicone,,,,,,,,,,,
THER-Cap-SnapCap-11mm-PTFE-RedRubber,Cap-SnapCap-11mm-PTFE-RedRubber,Thermo Fisher Scientific,Snap Cap 11mm with PTFE/Red Rubber Septa,Snap Cap 11mm with PTFE/Red Rubber Septa; Type: Snap Cap; Size: 11mm; Septa: PTFE/Red Rubber,active,https://assets.thermofisher.com/TFS-Assets/CMD/product-images/cap-snap-cap.jpg,https://www.thermofisher.com/products/caps/cap-snapcap-11mm-ptfe-redrubber,,,,,,,,,,,
THER-Cap-SnapCap-11mm-Pre-slitPTFE,Cap-SnapCap-11mm-Pre-slitPTFE,Thermo Fisher Scientific,Snap Cap 11mm with Pre-slit PTFE Septa,Snap Cap 11mm with Pre-slit PTFE Septa; Type: Snap Cap; Size: 11mm; Septa: Pre-slit PTFE,active,https://assets.thermofisher.com/TFS-Assets/CMD/product-images/cap-snap-cap.jpg,https://www.thermofisher.com/products/caps/cap-snapcap-11mm-pre-slitptfe,,,,,,,,,,,
THER-Cap-SnapCap-13mm-PTFE-Silicone,Cap-SnapCap-13mm-PTFE-Silicone,Thermo Fisher Scientific,Snap Cap 13mm with PTFE/Silicone Septa,Snap Cap 13mm with PTFE/Silicone Septa; Type: Snap Cap; Size: 13mm; Septa: PTFE/Silicone,active,https://assets.thermofisher.com/TFS-Assets/CMD/product-images/cap-snap-cap.jpg,https://www.thermofisher.com/products/caps/cap-snapcap-13mm-ptfe-silicone,,,,,,,,,,,
THER-Cap-SnapCap-13mm-PTFE-RedRubber,Cap-SnapCap-13mm-PTFE-RedRubber,Thermo Fisher Scientific,Snap Cap 13mm with PTFE/Red Rubber Septa,Snap Cap 13mm with PTFE/Red Rubber Septa; Type: Snap Cap; Size: 13mm; Septa: PTFE/Red Rubber,active,https://assets.thermofisher.com/TFS-Assets/CMD/product-images/cap-snap-cap.jpg,https://www.thermofisher.com/products/caps/cap-snapcap-13mm-ptfe-redrubber,,,,,,,,,,,
THER-Cap-SnapCap-13mm-Pre-slitPTFE,Cap-SnapCap-13mm-Pre-slitPTFE,Thermo Fisher Scientific,Snap Cap 13mm with Pre-slit PTFE Septa,Snap Cap 13mm with Pre-slit PTFE Septa; Type: Snap Cap; Size: 13mm; Septa: Pre-slit PTFE,active,https://assets.thermofisher.com/TFS-Assets/CMD/product-images/cap-snap-cap.jpg,https://www.thermofisher.com/products/caps/cap-snapcap-13mm-pre-slitptfe,,,,,,,,,,,
THER-Cap-CrimpCap-8mm-PTFE-Silicone,Cap-CrimpCap-8mm-PTFE-Silicone,Thermo Fisher Scientific,Crimp Cap 8mm with PTFE/Silicone Septa,Crimp Cap 8mm with PTFE/Silicone Septa; Type: Crimp Cap; Size: 8mm; Septa: PTFE/Silicone,active,https://assets.thermofisher.com/TFS-Assets/CMD/product-images/cap-crimp-cap.jpg,https://www.thermofisher.com/products/caps/cap-crimpcap-8mm-ptfe-silicone,,,,,,,,,,,
