productId,partNumber,brand,name,description,status,imageUrl,catalogUrl,particleSize,poreSize,columnLength,innerDiameter,phaseType,phMin,phMax,phRange,usp,maxPressure,maxTemperature
DEVE-Vial-ClearGlass-1.5ml-11mm,Vial-ClearGlass-1.5ml-11mm,Develosil,Clear Glass Vial 1.5mL 11mm,Clear Glass Vial 1.5mL 11mm; Type: Clear Glass; Volume: 1.5mL; Neck Size: 11mm; Autosampler Vial,active,https://www.nomurachemical.co.jp/en/products/images/vial-clear-glass.jpg,https://www.nomurachemical.co.jp/products/vials/vial-clearglass-1.5ml-11mm,,,,,,,,,,,
DEVE-Vial-ClearGlass-1.5ml-13mm,Vial-ClearGlass-1.5ml-13mm,Develosil,Clear Glass Vial 1.5mL 13mm,Clear Glass Vial 1.5mL 13mm; Type: Clear Glass; Volume: 1.5mL; Neck Size: 13mm; Autosampler Vial,active,https://www.nomurachemical.co.jp/en/products/images/vial-clear-glass.jpg,https://www.nomurachemical.co.jp/products/vials/vial-clearglass-1.5ml-13mm,,,,,,,,,,,
DEVE-Vial-ClearGlass-2.0ml-8mm,Vial-ClearGlass-2.0ml-8mm,Develosil,Clear Glass Vial 2.0mL 8mm,Clear Glass Vial 2.0mL 8mm; Type: Clear Glass; Volume: 2.0mL; Neck Size: 8mm; Autosampler Vial,active,https://www.nomurachemical.co.jp/en/products/images/vial-clear-glass.jpg,https://www.nomurachemical.co.jp/products/vials/vial-clearglass-2.0ml-8mm,,,,,,,,,,,
DEVE-Vial-ClearGlass-2.0ml-9mm,Vial-ClearGlass-2.0ml-9mm,Develosil,Clear Glass Vial 2.0mL 9mm,Clear Glass Vial 2.0mL 9mm; Type: Clear Glass; Volume: 2.0mL; Neck Size: 9mm; Autosampler Vial,active,https://www.nomurachemical.co.jp/en/products/images/vial-clear-glass.jpg,https://www.nomurachemical.co.jp/products/vials/vial-clearglass-2.0ml-9mm,,,,,,,,,,,
DEVE-Vial-ClearGlass-2.0ml-11mm,Vial-ClearGlass-2.0ml-11mm,Develosil,Clear Glass Vial 2.0mL 11mm,Clear Glass Vial 2.0mL 11mm; Type: Clear Glass; Volume: 2.0mL; Neck Size: 11mm; Autosampler Vial,active,https://www.nomurachemical.co.jp/en/products/images/vial-clear-glass.jpg,https://www.nomurachemical.co.jp/products/vials/vial-clearglass-2.0ml-11mm,,,,,,,,,,,
DEVE-Cap-ScrewCap-8mm-PTFE-Silicone,Cap-ScrewCap-8mm-PTFE-Silicone,Develosil,Screw Cap 8mm with PTFE/Silicone Septa,Screw Cap 8mm with PTFE/Silicone Septa; Type: Screw Cap; Size: 8mm; Septa: PTFE/Silicone,active,https://www.nomurachemical.co.jp/en/products/images/cap-screw-cap.jpg,https://www.nomurachemical.co.jp/products/caps/cap-screwcap-8mm-ptfe-silicone,,,,,,,,,,,
DEVE-Cap-ScrewCap-8mm-PTFE-RedRubber,Cap-ScrewCap-8mm-PTFE-RedRubber,Develosil,Screw Cap 8mm with PTFE/Red Rubber Septa,Screw Cap 8mm with PTFE/Red Rubber Septa; Type: Screw Cap; Size: 8mm; Septa: PTFE/Red Rubber,active,https://www.nomurachemical.co.jp/en/products/images/cap-screw-cap.jpg,https://www.nomurachemical.co.jp/products/caps/cap-screwcap-8mm-ptfe-redrubber,,,,,,,,,,,
DEVE-Cap-ScrewCap-8mm-Pre-slitPTFE,Cap-ScrewCap-8mm-Pre-slitPTFE,Develosil,Screw Cap 8mm with Pre-slit PTFE Septa,Screw Cap 8mm with Pre-slit PTFE Septa; Type: Screw Cap; Size: 8mm; Septa: Pre-slit PTFE,active,https://www.nomurachemical.co.jp/en/products/images/cap-screw-cap.jpg,https://www.nomurachemical.co.jp/products/caps/cap-screwcap-8mm-pre-slitptfe,,,,,,,,,,,
DEVE-Cap-ScrewCap-9mm-PTFE-Silicone,Cap-ScrewCap-9mm-PTFE-Silicone,Develosil,Screw Cap 9mm with PTFE/Silicone Septa,Screw Cap 9mm with PTFE/Silicone Septa; Type: Screw Cap; Size: 9mm; Septa: PTFE/Silicone,active,https://www.nomurachemical.co.jp/en/products/images/cap-screw-cap.jpg,https://www.nomurachemical.co.jp/products/caps/cap-screwcap-9mm-ptfe-silicone,,,,,,,,,,,
DEVE-Cap-ScrewCap-9mm-PTFE-RedRubber,Cap-ScrewCap-9mm-PTFE-RedRubber,Develosil,Screw Cap 9mm with PTFE/Red Rubber Septa,Screw Cap 9mm with PTFE/Red Rubber Septa; Type: Screw Cap; Size: 9mm; Septa: PTFE/Red Rubber,active,https://www.nomurachemical.co.jp/en/products/images/cap-screw-cap.jpg,https://www.nomurachemical.co.jp/products/caps/cap-screwcap-9mm-ptfe-redrubber,,,,,,,,,,,
DEVE-Cap-ScrewCap-9mm-Pre-slitPTFE,Cap-ScrewCap-9mm-Pre-slitPTFE,Develosil,Screw Cap 9mm with Pre-slit PTFE Septa,Screw Cap 9mm with Pre-slit PTFE Septa; Type: Screw Cap; Size: 9mm; Septa: Pre-slit PTFE,active,https://www.nomurachemical.co.jp/en/products/images/cap-screw-cap.jpg,https://www.nomurachemical.co.jp/products/caps/cap-screwcap-9mm-pre-slitptfe,,,,,,,,,,,
DEVE-Cap-ScrewCap-11mm-PTFE-Silicone,Cap-ScrewCap-11mm-PTFE-Silicone,Develosil,Screw Cap 11mm with PTFE/Silicone Septa,Screw Cap 11mm with PTFE/Silicone Septa; Type: Screw Cap; Size: 11mm; Septa: PTFE/Silicone,active,https://www.nomurachemical.co.jp/en/products/images/cap-screw-cap.jpg,https://www.nomurachemical.co.jp/products/caps/cap-screwcap-11mm-ptfe-silicone,,,,,,,,,,,
DEVE-Cap-ScrewCap-11mm-PTFE-RedRubber,Cap-ScrewCap-11mm-PTFE-RedRubber,Develosil,Screw Cap 11mm with PTFE/Red Rubber Septa,Screw Cap 11mm with PTFE/Red Rubber Septa; Type: Screw Cap; Size: 11mm; Septa: PTFE/Red Rubber,active,https://www.nomurachemical.co.jp/en/products/images/cap-screw-cap.jpg,https://www.nomurachemical.co.jp/products/caps/cap-screwcap-11mm-ptfe-redrubber,,,,,,,,,,,
DEVE-Cap-ScrewCap-11mm-Pre-slitPTFE,Cap-ScrewCap-11mm-Pre-slitPTFE,Develosil,Screw Cap 11mm with Pre-slit PTFE Septa,Screw Cap 11mm with Pre-slit PTFE Septa; Type: Screw Cap; Size: 11mm; Septa: Pre-slit PTFE,active,https://www.nomurachemical.co.jp/en/products/images/cap-screw-cap.jpg,https://www.nomurachemical.co.jp/products/caps/cap-screwcap-11mm-pre-slitptfe,,,,,,,,,,,
DEVE-Cap-ScrewCap-13mm-PTFE-Silicone,Cap-ScrewCap-13mm-PTFE-Silicone,Develosil,Screw Cap 13mm with PTFE/Silicone Septa,Screw Cap 13mm with PTFE/Silicone Septa; Type: Screw Cap; Size: 13mm; Septa: PTFE/Silicone,active,https://www.nomurachemical.co.jp/en/products/images/cap-screw-cap.jpg,https://www.nomurachemical.co.jp/products/caps/cap-screwcap-13mm-ptfe-silicone,,,,,,,,,,,
DEVE-Cap-ScrewCap-13mm-PTFE-RedRubber,Cap-ScrewCap-13mm-PTFE-RedRubber,Develosil,Screw Cap 13mm with PTFE/Red Rubber Septa,Screw Cap 13mm with PTFE/Red Rubber Septa; Type: Screw Cap; Size: 13mm; Septa: PTFE/Red Rubber,active,https://www.nomurachemical.co.jp/en/products/images/cap-screw-cap.jpg,https://www.nomurachemical.co.jp/products/caps/cap-screwcap-13mm-ptfe-redrubber,,,,,,,,,,,
DEVE-Cap-ScrewCap-13mm-Pre-slitPTFE,Cap-ScrewCap-13mm-Pre-slitPTFE,Develosil,Screw Cap 13mm with Pre-slit PTFE Septa,Screw Cap 13mm with Pre-slit PTFE Septa; Type: Screw Cap; Size: 13mm; Septa: Pre-slit PTFE,active,https://www.nomurachemical.co.jp/en/products/images/cap-screw-cap.jpg,https://www.nomurachemical.co.jp/products/caps/cap-screwcap-13mm-pre-slitptfe,,,,,,,,,,,
DEVE-Cap-SnapCap-8mm-PTFE-Silicone,Cap-SnapCap-8mm-PTFE-Silicone,Develosil,Snap Cap 8mm with PTFE/Silicone Septa,Snap Cap 8mm with PTFE/Silicone Septa; Type: Snap Cap; Size: 8mm; Septa: PTFE/Silicone,active,https://www.nomurachemical.co.jp/en/products/images/cap-snap-cap.jpg,https://www.nomurachemical.co.jp/products/caps/cap-snapcap-8mm-ptfe-silicone,,,,,,,,,,,
DEVE-Cap-SnapCap-8mm-PTFE-RedRubber,Cap-SnapCap-8mm-PTFE-RedRubber,Develosil,Snap Cap 8mm with PTFE/Red Rubber Septa,Snap Cap 8mm with PTFE/Red Rubber Septa; Type: Snap Cap; Size: 8mm; Septa: PTFE/Red Rubber,active,https://www.nomurachemical.co.jp/en/products/images/cap-snap-cap.jpg,https://www.nomurachemical.co.jp/products/caps/cap-snapcap-8mm-ptfe-redrubber,,,,,,,,,,,
DEVE-Cap-SnapCap-8mm-Pre-slitPTFE,Cap-SnapCap-8mm-Pre-slitPTFE,Develosil,Snap Cap 8mm with Pre-slit PTFE Septa,Snap Cap 8mm with Pre-slit PTFE Septa; Type: Snap Cap; Size: 8mm; Septa: Pre-slit PTFE,active,https://www.nomurachemical.co.jp/en/products/images/cap-snap-cap.jpg,https://www.nomurachemical.co.jp/products/caps/cap-snapcap-8mm-pre-slitptfe,,,,,,,,,,,
