productId,partNumber,brand,name
WATS-186008916,"186008916","Waters","Oasis PRiME MCX 96-well Plate, 30 mg Sorbent per Well, 30 µm, 1/pk"
WATS-186008915,"186008915","Waters","Oasis PRIME MCX 96-Well Plate, 10 mg Sorbent per Well, 30 µm, 1/pk"
WATS-186008914,"186008914","Waters","Oasis PRiME MCX 96-well µElution Plate, 2 mg Sorbent per Well, 30 µm, 1/pk"
WATS-186005783,"186005783","Waters","Oasis MAX Online Prospekt-2/Symbiosis Cartridge, 80Å, 30 µm10 mm, 96/pk"
WATS-186004654,"186004654","Waters","Oasis MAX Online Prospekt-2/Symbiosis Cartridge, 80Å, 30 µm, 10 mm, 96/pk"
WATS-WAT043475,"WAT043475","Waters","Sep-Pak Aminopropyl (NH2) Vac RC Cartridge, 100 mg Sorbent per Cartridge, 55 - 105 µm, 50/pk"
WATS-186001413,"186001413","Waters","Oasis HLB Online Cartridge Column, 80Å, 5 µm, 3.9 mm X 20 mm, 1/pk"
WATS-WAT052710,"WAT052710","Waters","Sep-Pak tC2 1 cc Vac Cartridge, 100 mg Sorbent per Cartridge, 37 - 55 µm, 100/pk"
WATS-186004547,"186004547","Waters","PoraPak Rxn RP 20 cc Vac Cartridge, 2 g Sorbent per Cartridge, 80 µm, 20/pk"
WATS-186008887,"186008887","Waters","Oasis PRiME HLB Plus Short Cartridge, 335 mg Sorbent per Cartridge, 50/pk"
WATS-186004612,"186004612","Waters","Certified Sep-Pak Florisil 6 cc Vac Cartridge, 500 mg Sorbent per Cartridge, 50-200 µm, 30/pk"
WATS-186003379,"186003379","Waters","Oasis HLB 6 cc Vac Cartridge, 150 mg Sorbent per Cartridge, 60 µm, 30/pk"
WATS-186005671,"186005671","Waters","Oasis WCX 30 µm OSM Cartridges, 1 mm x 10mm, 96/pk"
WATS-186001881,"186001881","Waters","Oasis MCX 1 cc Flangeless Vac Cartridge, 30 mg Sorbent per Cartridge, 30 µm, 100/pk"
WATS-186003975,"186003975","Waters","ACQUITY UPLC BEH C18 VanGuard Pre-column, 130Å, 1.7 µm, 2.1 mm X 5 mm, 3/pk"
WATS-186007949,"186007949","Waters","VanGuard Cartridge Holder, 1/pk"
WATS-186005302,"186005302","Waters","ACQUITY UPLC CSH C18 VanGuard Pre-column, 130Å, 1.7 µm, 2.1 mm X 5 mm, 1/pk"
WATS-186007767,"186007767","Waters","XBridge BEH C18 VanGuard Cartridge, 130Å, 3.5 µm, 2.1 mm X 5 mm, 1/pk

Source URL: https://www.waters.com/nextgen/us/en/products/columns/vanguard-column-protection.html"
WATS-186010485,"186010485","Waters","CORTECS Premier T3 VanGuard FIT Cartridge, 2.7 µm, 3.9 X 5 mm, 3/pk"
WATS-186010478,"186010478","Waters","CORTECS Premier T3 VanGuard FIT Cartridge, 2.7 µm, 2.1 X 5 mm, 3/pk"
WATS-186010471,"186010471","Waters","CORTECS Premier C18+ VanGuard FIT Cartridge, 2.7 µm, 3.9 X 5 mm, 3/pk"
WATS-186010464,"186010464","Waters","CORTECS Premier C18+ VanGuard FIT Cartridge, 2.7 µm, 2.1 X 5 mm, 3/pk"
WATS-186010454,"186010454","Waters","CORTECS Premier C18 VanGuard FIT Cartridge, 2.7 µm, 3.9 X 5 mm, 3/pk"
WATS-186010447,"186010447","Waters","CORTECS Premier C18 VanGuard FIT Cartridge, 2.7 µm, 2.1 x 5 mm, 3/pk"
WATS-186010440,"186010440","Waters","CORTECS Premier T3 VanGuard FIT Cartridge, 1.6 µm, 2.1 X 5 mm, 3/pk"
WATS-186010433,"186010433","Waters","CORTECS Premier C18+ VanGuard FIT Cartridge, 1.6 µm, 2.1 x 5 mm, 3/pk"
WATS-186010426,"186010426","Waters","CORTECS Premier C18+ VanGuard FIT Cartridge, 1.6 µm, 2.1 X 5 mm, 3/pk"
WATS-186010419,"186010419","Waters","CORTECS Premier C18+ VanGuard FIT Cartridge, 1.6 µm, 3.9 X 5 mm, 3/pk"
WATS-186001314,"186001314","Waters","Oasis HLB 6cc Vac Cartridge, 500 mg Sorbent, 30 µm Particle Size, 100/pk"
WATS-186001316,"186001316","Waters","Oasis HLB 6cc Vac Cartridge, 1 g Sorbent, 30 µm Particle Size, 100/pk"
WATS-186000305,"186000305","Waters","11 mm Silver Aluminum Crimp Cap and PTFE/Silicone Septum, 100/pk"
WATS-186000304,"186000304","Waters","Oasis HLB 3cc Vac Cartridge, 30 mg Sorbent, 30 µm Particle Size, 100/pk"
WATS-186000306,"186000306","Waters","Oasis HLB 3cc Vac Cartridge, 150 mg Sorbent, 30 µm Particle Size, 100/pk"
WATS-186000307,"186000307","Waters","Oasis HLB 3cc Vac Cartridge, 200 mg Sorbent, 30 µm Particle Size, 100/pk"
WATS-186000308,"186000308","Waters","Oasis HLB 6 cc Vac Cartridge, 60 mg Sorbent per Cartridge, 30 µm, 100/pk"
WATS-186000309,"186000309","Waters","Oasis HLB 6cc Vac Cartridge, 60 mg Sorbent, 30 µm Particle Size, 100/pk"
WATS-186000310,"186000310","Waters","Oasis HLB 6cc Vac Cartridge, 150 mg Sorbent, 30 µm Particle Size, 100/pk"
WATS-186000311,"186000311","Waters","Oasis HLB 6cc Vac Cartridge, 200 mg Sorbent, 30 µm Particle Size, 100/pk"
WATS-186000312,"186000312","Waters","Oasis HLB 6 cc Vac Cartridge, 500 mg Sorbent per Cartridge, 30 µm, 100/pk"
WATS-186000313,"186000313","Waters","Oasis HLB 12cc Vac Cartridge, 500 mg Sorbent, 30 µm Particle Size, 50/pk"
WATS-186000315,"186000315","Waters","Oasis HLB 12cc Vac Cartridge, 1 g Sorbent, 30 µm Particle Size, 50/pk"
WATS-186000317,"186000317","Waters","Oasis HLB 20cc Vac Cartridge, 500 mg Sorbent, 30 µm Particle Size, 50/pk"
WATS-186000318,"186000318","Waters","Oasis HLB 20cc Vac Cartridge, 1 g Sorbent, 30 µm Particle Size, 50/pk"
WATS-186000319,"186000319","Waters","Oasis HLB 35cc Vac Cartridge, 1 g Sorbent, 30 µm Particle Size, 50/pk"
WATS-186000320,"186000320","Waters","Oasis HLB 35cc Vac Cartridge, 2 g Sorbent, 30 µm Particle Size, 50/pk"
WATS-186000321,"186000321","Waters","Oasis HLB 60cc Vac Cartridge, 2 g Sorbent, 30 µm Particle Size, 50/pk"
WATS-186000259,"186000259","Waters","Oasis MCX 1cc Vac Cartridge, 30 mg Sorbent, 30 µm Particle Size, 100/pk"
WATS-186000260,"186000260","Waters","Oasis MCX 1cc Vac Cartridge, 60 mg Sorbent, 30 µm Particle Size, 100/pk"
WATS-186000261,"186000261","Waters","Oasis MCX 1cc Vac Cartridge, 150 mg Sorbent, 30 µm Particle Size, 100/pk

Source URL: https://www.waters.com/nextgen/us/en/search.html?category=Shop&content_type=samplepreparationfiltration&multiselect=true&page=1&rows=25&sort=most-recent"
WATS-186010126,"186010126","Waters","Sep-Pak SEC Desalting Cartridge 1 cc Start-Up Kit"
WATS-186000132,"186000132","Waters","Oasis HLB Plus Short Cartridge, 225 mg Sorbent per Cartridge, 60 µm, 50/pk"
WATS-186000131,"186000131","Waters","Oasis HLB 6 cc Vac Cartridge, 1 g Sorbent per Cartridge, 30 µm, 30/pk"
WATS-186000130,"186000130","Waters","Oasis HLB Plus Light Cartridge, 50/pk"
WATS-186000129,"186000129","Waters","Oasis HLB Plus Light Double Luer-Lock Cartridge, 50/pk"
WATS-186000128,"186000128","Waters","Oasis HLB Plus Long Double Luer-Lock Cartridge, 50/pk"
WATS-186000127,"186000127","Waters","Oasis HLB Plus Short Cartridge, 100/pk"
WATS-186000126,"186000126","Waters","Oasis HLB Plus Long Cartridge, 100/pk"
WATS-186000125,"186000125","Waters","Oasis HLB Plus Light Cartridge, 100/pk"
WATS-186000124,"186000124","Waters","Oasis HLB Plus Light Double Luer-Lock Cartridge, 100/pk"
WATS-186000123,"186000123","Waters","Oasis HLB Plus Long Double Luer-Lock Cartridge, 100/pk"
WATS-186000122,"186000122","Waters","Oasis HLB Plus Short Double Luer-Lock Cartridge, 100/pk"
WATS-186000121,"186000121","Waters","Oasis HLB Plus Short Cartridge, 500/pk"
WATS-186000120,"186000120","Waters","Oasis HLB Plus Long Cartridge, 500/pk"
WATS-186000119,"186000119","Waters","Oasis HLB Plus Light Cartridge, 500/pk"
WATS-186000118,"186000118","Waters","Oasis HLB Extrctn Cart. 35cc 6g 10/box"
WATS-186000117,"186000117","Waters","Oasis HLB Plus Long Double Luer-Lock Cartridge, 500/pk"
WATS-186000116,"186000116","Waters","Oasis HLB Plus Short Double Luer-Lock Cartridge, 500/pk"
WATS-186000115,"186000115","Waters","Oasis HLB Plus Short Cartridge, 1000/pk"
WATS-186000114,"186000114","Waters","Oasis HLB Plus Long Cartridge, 1000/pk"
WATS-186000113,"186000113","Waters","Oasis HLB Plus Light Cartridge, 1000/pk"
WATS-186000112,"186000112","Waters","Oasis HLB Plus Light Double Luer-Lock Cartridge, 1000/pk"
WATS-186000111,"186000111","Waters","Oasis HLB Plus Long Double Luer-Lock Cartridge, 1000/pk

Source URL: https://www.waters.com/nextgen/us/en/search.html?category=Shop&content_type=samplepreparationfiltration&enableHL=true&isocode=en_US&keyword=%2A%3A%2A&multiselect=true&page=2&rows=12&sort=most-recent"
WATS-PSL901282,"PSL901282","Waters","Biocompatible Mobile-Phase Filter"
WATS-186009330,"186009330","Waters","wwPTFE Acrodisc Solvent Filter, 0.2 μm 47 mm 50/Pk"
WATS-186009328,"186009328","Waters","GXF/wwPTFE Acrodisc PSF 0.45µm 25mm 1000/Pk"
WATS-186009314,"186009314","Waters","Waters Filtration 186009314"
WATS-186009331,"186009331","Waters","Waters Filtration 186009331"
WATS-186009326,"186009326","Waters","wwPTFE Acrodisc Syringe Filter, 0.45 μm 25 mm 50/Pk"
WATS-186009315,"186009315","Waters","wwPTFE Acrodisc Mini Syringe Filter, 0.45 μm 13 mm 100/Pk"
WATS-WAT200825,"WAT200825","Waters","PTFE CR Acrodisc MiniSpike Syringe Filter, 13 mm, 0.45 µm, 1000/case"
WATS-WAT200504,"WAT200504","Waters","PTFE CR Acrodisc Syringe Filter, 25 mm, 0.2 µm, 50/pk"
WATS-WAT200520,"WAT200520","Waters","Nylon Acrodisc Syringe Filter, 13 mm, 0.45 µm, 100/pk"
WATS-WAT200836,"WAT200836","Waters","Nylon Acrodisc Minispike Syringe Filter, 13 mm, 0.45 µm, 1000/case"
WATS-WAT200846,"WAT200846","Waters","Nylon GF, Acrodisc Syringe Filter, 25 mm, 0.45 µm, 1000/case"
WATE-176004434,"176004434","Waters","QuanRecovery with MaxPeak HPS Vial Package (186009186) with pre-slit PTFE silicone cap and septum, 100/pk"
WATE-186000268,"186000268","Waters","Clear Glass 12x32mm Screw Neck Vial"
WATE-186000268C,"186000268C","Waters","LCGC Certified Clear Glass 12x32mm Screw Neck Vial"
WATE-186000269,"186000269","Waters","Amber Glass 12x32mm Screw Neck Vial"
WATE-186000269C,"186000269C","Waters","LCGC Certified Amber Glass 12x32mm Screw Neck Vial"
WATE-186000270,"186000270","Waters","Clear Glass 12x32mm Snap Neck Vial"
WATE-186000270C,"186000270C","Waters","LCGC Certified Clear Glass 12x32mm Snap Neck Vial"
WATE-186000271,"186000271","Waters","Amber Glass 12x32mm Snap Neck Vial"
WATE-186000271C,"186000271C","Waters","LCGC Certified Amber Glass 12x32mm Snap Neck Vial"
WATE-186000272,"186000272","Waters","Clear Glass 12x32mm Crimp Neck Vial"
WATE-186000272C,"186000272C","Waters","LCGC Certified Clear Glass 12x32mm Crimp Neck Vial"
WATE-186000273,"186000273","Waters","Clear Glass 12 x 32 mm Screw Neck Vial, 2 mL Volume, 100/pk"
WATE-186000273C,"186000273C","Waters","Blue Certified Screw Cap with PTFE/Silicone Septa"
WATE-186000274,"186000274","Waters","Blue, 12 x 32 mm Screw Neck Cap and PTFE/Silicone Septum, 100/pk"
WATE-186000274C,"186000274C","Waters","LCGC Certified Clear Glass 8x40mm Screw Neck Vial"
WATE-186000275,"186000275","Waters","Amber Glass 8x40mm Screw Neck Vial"
WATE-186000275C,"186000275C","Waters","LCGC Certified Amber Glass 8x40mm Screw Neck Vial"
WATE-186000307C,"186000307C","Waters","Red Certified Screw Cap with PTFE/Silicone Septa"
WATE-186001128,"186001128","Waters","Silver Crimp Cap with PTFE/Silicone Septa"
WATE-186001128C,"186001128C","Waters","Silver Certified Crimp Cap with PTFE/Silicone Septa"
WATE-186001129,"186001129","Waters","Blue Crimp Cap with PTFE/Silicone Septa"
WATE-186001130,"186001130","Waters","Red Crimp Cap with PTFE/Silicone Septa"
WATE-186001131,"186001131","Waters","Green Crimp Cap with PTFE/Silicone Septa"
WATE-186001132,"186001132","Waters","Black Crimp Cap with PTFE/Silicone Septa"
WATE-186002802,"186002802","Waters","Clear Glass 12 x 32 mm Screw Neck Max Recovery Vial, 2 mL Volume, 100/pk"
WATE-186002803,"186002803","Waters","Red Screw Cap with PTFE/Silicone Septa"
WATE-186002804,"186002804","Waters","Green Screw Cap with PTFE/Silicone Septa"
WATE-186002805,"186002805","Waters","Black Screw Cap with PTFE/Silicone Septa"
WATE-186002806,"186002806","Waters","Silver Crimp Cap with PTFE/Silicone Septa"
WATE-186002807,"186002807","Waters","Blue Crimp Cap with PTFE/Silicone Septa"
WATE-186002808,"186002808","Waters","Clear Glass 15x45mm Screw Neck Vial"
WATE-186002808C,"186002808C","Waters","LCGC Certified Clear Glass 15x45mm Screw Neck Vial"
WATE-186002809,"186002809","Waters","Amber Glass 15x45mm Screw Neck Vial"
WATE-186002809C,"186002809C","Waters","LCGC Certified Amber Glass 15x45mm Screw Neck Vial"
WATE-186007224,"186007224","Waters","13 mm Solid Black Cap with PTFE/Silicone liner, 100/pk"
WATE-186007573,"186007573","Waters","Clear Glass 15 x 75 mm Screw Neck Total Recovery Vial, 100/pk"
WATE-186007574,"186007574","Waters","Amber Glass 15x75mm Screw Neck Total Recovery Vial"
WATE-186007575,"186007575","Waters","Clear Glass 12x32mm Screw Neck Max Recovery Vial"
WATE-186007576,"186007576","Waters","Amber Glass 12x32mm Screw Neck Max Recovery Vial"
WATE-186007577,"186007577","Waters","Clear Glass 12x32mm Snap Neck Max Recovery Vial"
