productId,partNumber,brand,name
"ACE-ACE-121-0305GD","ACE-121-0305GD","ACE","Avantor® ACE® Guard Cartridge, C18-Amide 5 µm, 3.0x10 mm"
"ACE-ACE-121-0403GD","ACE-121-0403GD","ACE","Avantor® ACE® Guard Cartridge, C18-Amide 3 µm, 4.0x10 mm"
"ACE-ACE-121-0405GD","ACE-121-0405GD","ACE","Avantor® ACE® Guard Cartridge, C18-Amide 5 µm, 4.0x10 mm"
"ACE-ACE-121-0463GD","ACE-121-0463GD","ACE","Avantor® ACE® Guard Cartridge, C18-Amide 3 µm, 4.6x10 mm"
"ACE-ACE-121-0465GD","ACE-121-0465GD","ACE","Avantor® ACE® Guard Cartridge, C18-Amide 5 µm, 4.6x10 mm"
"ACE-ACE-122-0103GD","ACE-122-0103GD","ACE","Avantor® ACE® Guard Cartridge, CN-ES 3 µm, 1.0x10 mm"
"ACE-ACE-122-0105GD","ACE-122-0105GD","ACE","Avantor® ACE® Guard Cartridge, CN-ES 5 µm, 1.0x10 mm"
"ACE-ACE-122-0203GD","ACE-122-0203GD","ACE","Avantor® ACE® Guard Cartridge, CN-ES 3 µm, 2.1x10 mm"
"ACE-ACE-122-0205GD","ACE-122-0205GD","ACE","Avantor® ACE® Guard Cartridge, CN-ES 5 µm, 2.1x10 mm"
"ACE-ACE-122-0303GD","ACE-122-0303GD","ACE","Avantor® ACE® Guard Cartridge, CN-ES 3 µm, 3.0x10 mm"
"ACE-ACE-122-0305GD","ACE-122-0305GD","ACE","Avantor® ACE® Guard Cartridge, CN-ES 5 µm, 3.0x10 mm"
"ACE-ACE-122-0403GD","ACE-122-0403GD","ACE","Avantor® ACE® Guard Cartridge, CN-ES 3 µm, 4.0x10 mm"
"ACE-ACE-122-0405GD","ACE-122-0405GD","ACE","Avantor® ACE® Guard Cartridge, CN-ES 5 µm, 4.0x10 mm"
"ACE-ACE-122-0463GD","ACE-122-0463GD","ACE","Avantor® ACE® Guard Cartridge, CN-ES 3 µm, 4.6x10 mm"
"ACE-ACE-122-0465GD","ACE-122-0465GD","ACE","Avantor® ACE® Guard Cartridge, CN-ES 5 µm, 4.6x10 mm"
"ACE-C-10001","C-10001","ACE","Avantor Hichrom HI-1 GC Column, 15m x 0.25mm x 0.25µm"
"ACE-C-10002","C-10002","ACE","Avantor Hichrom HI-1 GC Column, 30m x 0.25mm x 0.25µm"
"ACE-C-10003","C-10003","ACE","Avantor Hichrom HI-1 GC Column, 60m x 0.25mm x 0.25µm"
"ACE-C-10004","C-10004","ACE","Avantor Hichrom HI-1 GC Column, 15m x 0.25mm x 0.5µm"
"ACE-C-10005","C-10005","ACE","Avantor Hichrom HI-1 GC Column, 30m x 0.25mm x 0.5µm"
"ACE-C-10006","C-10006","ACE","Avantor Hichrom HI-1 GC Column, 15m x 0.25mm x 1.0µm"
"ACE-C-10007","C-10007","ACE","Avantor Hichrom HI-1 GC Column, 30m x 0.25mm x 1.0µm"
"ACE-C-10008","C-10008","ACE","Avantor Hichrom HI-1 GC Column, 30m x 0.32mm x 0.25µm"
"ACE-C-10009","C-10009","ACE","Avantor Hichrom HI-1 GC Column, 60m x 0.32mm x 0.25µm"
"ACE-C-10010","C-10010","ACE","Avantor Hichrom HI-1 GC Column, 30m x 0.32mm x 0.5µm"
"ACE-C-10011","C-10011","ACE","Avantor Hichrom HI-1 GC Column, 30m x 0.32mm x 1.0µm"
"ACE-C-10012","C-10012","ACE","Avantor Hichrom HI-1 GC Column, 15m x 0.53mm x 0.5µm"
"ACE-C-10013","C-10013","ACE","Avantor Hichrom HI-1 GC Column, 30m x 0.53mm x 0.5µm"
"ACE-C-10014","C-10014","ACE","Avantor Hichrom HI-1 GC Column, 15m x 0.53mm x 1.0µm"
"ACE-C-10015","C-10015","ACE","Avantor Hichrom HI-1 GC Column, 30m x 0.53mm x 1.0µm"
"ACE-C-10021","C-10021","ACE","Avantor Hichrom HI-5 GC Column, 15m x 0.25mm x 0.25µm"
"ACE-C-10022","C-10022","ACE","Avantor Hichrom HI-5 GC Column, 30m x 0.25mm x 0.25µm"
"ACE-C-10023","C-10023","ACE","Avantor Hichrom HI-5 GC Column, 60m x 0.25mm x 0.25µm"
"ACE-C-10024","C-10024","ACE","Avantor Hichrom HI-5 GC Column, 15m x 0.25mm x 0.5µm"
"ACE-C-10025","C-10025","ACE","Avantor Hichrom HI-5 GC Column, 30m x 0.25mm x 0.5µm"
"ACE-C-10026","C-10026","ACE","Avantor Hichrom HI-5 GC Column, 15m x 0.25mm x 1.0µm"
"ACE-C-10027","C-10027","ACE","Avantor Hichrom HI-5 GC Column, 30m x 0.25mm x 1.0µm"
"ACE-C-10028","C-10028","ACE","Avantor Hichrom HI-5 GC Column, 30m x 0.32mm x 0.25µm"
"ACE-C-10029","C-10029","ACE","Avantor Hichrom HI-5 GC Column, 60m x 0.32mm x 0.25µm"
"ACE-C-10030","C-10030","ACE","Avantor Hichrom HI-5 GC Column, 30m x 0.32mm x 0.5µm"
"ACE-C-10031","C-10031","ACE","Avantor Hichrom HI-5 GC Column, 30m x 0.32mm x 1.0µm"
"ACE-C-10032","C-10032","ACE","Avantor Hichrom HI-5 GC Column, 15m x 0.53mm x 0.5µm"
"ACE-C-10033","C-10033","ACE","Avantor Hichrom HI-5 GC Column, 30m x 0.53mm x 0.5µm"
"ACE-C-10034","C-10034","ACE","Avantor Hichrom HI-5 GC Column, 15m x 0.53mm x 1.0µm"
"ACE-C-10035","C-10035","ACE","Avantor Hichrom HI-5 GC Column, 30m x 0.53mm x 1.0µm"
"ACE-C-10101","C-10101","ACE","Avantor Hichrom HI-5 MS GC Column, 30m x 0.25mm x 0.25µm"
"ACE-C-10102","C-10102","ACE","Avantor Hichrom HI-5 MS GC Column, 30m x 0.25mm x 0.5µm"
"ACE-C-10103","C-10103","ACE","Avantor Hichrom HI-5 MS GC Column, 30m x 0.25mm x 1.0µm"
"ACE-C-10104","C-10104","ACE","Avantor Hichrom HI-5 MS GC Column, 30m x 0.32mm x 0.25µm"
"ACE-C-10105","C-10105","ACE","Avantor Hichrom HI-5 MS GC Column, 30m x 0.32mm x 0.5µm"
"ACE-C-10106","C-10106","ACE","Avantor Hichrom HI-5 MS GC Column, 30m x 0.32mm x 1.0µm"
"ACE-C-10107","C-10107","ACE","Avantor Hichrom HI-5 MS GC Column, 30m x 0.53mm x 0.5µm"
"ACE-C-10201","C-10201","ACE","Avantor Hichrom HI-WAX GC Column, 15m x 0.25mm x 0.25µm"
"ACE-C-10202","C-10202","ACE","Avantor Hichrom HI-WAX GC Column, 30m x 0.25mm x 0.25µm"
"ACE-C-10203","C-10203","ACE","Avantor Hichrom HI-WAX GC Column, 15m x 0.25mm x 0.5µm"
"ACE-C-10204","C-10204","ACE","Avantor Hichrom HI-WAX GC Column, 30m x 0.25mm x 0.5µm"
"ACE-C-10205","C-10205","ACE","Avantor Hichrom HI-WAX GC Column, 15m x 0.25mm x 1.0µm"
"ACE-C-10206","C-10206","ACE","Avantor Hichrom HI-WAX GC Column, 30m x 0.25mm x 1.0µm"
"ACE-C-10207","C-10207","ACE","Avantor Hichrom HI-WAX GC Column, 30m x 0.32mm x 0.25µm"
"ACE-C-10208","C-10208","ACE","Avantor Hichrom HI-WAX GC Column, 30m x 0.32mm x 0.5µm"
"ACE-C-10209","C-10209","ACE","Avantor Hichrom HI-WAX GC Column, 30m x 0.32mm x 1.0µm"
"ACE-C-10210","C-10210","ACE","Avantor Hichrom HI-WAX GC Column, 15m x 0.53mm x 0.5µm"
"ACE-C-10211","C-10211","ACE","Avantor Hichrom HI-WAX GC Column, 30m x 0.53mm x 0.5µm"
"ACE-C-10212","C-10212","ACE","Avantor Hichrom HI-WAX GC Column, 15m x 0.53mm x 1.0µm"
"ACE-C-10213","C-10213","ACE","Avantor Hichrom HI-WAX GC Column, 30m x 0.53mm x 1.0µm"
"AGIL-0100-2637","0100-2637","Agilent","Nut and ferrule, stainless steel, 1/8 inch, for sample loop for switching valve"
"AGIL-01002637","0100-2637","Agilent","Nut and ferrule, stainless steel, 1/8 inch, for sample loop for switching valve"
"AGIL-0101867305","01018-67305","Agilent","Capillary stainless steel 0.25 x 700 mm S/S ps/ns"
"AGIL-01018-67305","01018-67305","Agilent","Capillary stainless steel 0.25 x 700 mm S/S ps/ns"
"AGIL-01080-83202","01080-83202","Agilent","Blanking Nut, Adapter, Hose Connector"
"AGIL-0108083202","01080-83202","Agilent","Blanking Nut, Adapter, Hose Connector"
"AGIL-0109087305","01090-87305","Agilent","HPLC Tubing 0.17mm ID x 130mm"
"AGIL-08901761","0890-1761","Agilent","HPLC PEEK Tubing 0.5mm ID x 1.6mm OD x 1500mm"
"AGIL-08901762","0890-1762","Agilent","Tubing, PEEK, 1.6 mm od, 0.25 mm id, 1.5 m. Blue"
"AGIL-0890-1762","0890-1762","Agilent","Tubing, PEEK, 1.6 mm od, 0.25 mm id, 1.5 m. Blue"
"AGIL-08901763","0890-1763","Agilent","HPLC PEEK Tubing 0.18mm ID x 1.6mm OD x 1500mm"
"AGIL-08901915","0890-1915","Agilent","HPLC PEEK Tubing 0.13mm ID x 1.6mm OD x 1500mm"
"AGIL-08901921","0890-1921","Agilent","HPLC PEEK Tubing 0.8mm ID x 1.6mm OD x 1500mm"
"AGIL-08901962","0890-1962","Agilent","HPLC Tubing"
"AGIL-121-1012","121-1012","Agilent","DB-1 GC Column - L:10 m, ID:0.18 mm, FT:0.18 µm"
"AGIL-121-1012E","121-1012E","Agilent","DB-1 GC Column - L:10 m, ID:0.18 mm, FT:0.18 µm"
"AGIL-121-1012LTM","121-1012LTM","Agilent","DB-1 GC Column - L:10 m, ID:0.18 mm, FT:0.18 µm"
"AGIL-121-1013","121-1013","Agilent","DB-1 GC Column - L:10 m, ID:0.18 mm, FT:0.4 µm"
"AGIL-121-1013LTM","121-1013LTM","Agilent","DB-1 GC Column - L:10 m, ID:0.18 mm, FT:0.4 µm"
"AGIL-121-101A","121-101A","Agilent","DB-1 GC Column - L:10 m, ID:0.18 mm, FT:0.2 µm"
"AGIL-121-101ALTM","121-101ALTM","Agilent","DB-1 GC Column - L:10 m, ID:0.18 mm, FT:0.2 µm"
"AGIL-12102001","12102001","Agilent","Agilent SPE Cartridges 12102001"
"AGIL-12102004","12102004","Agilent","Agilent SPE Cartridges 12102004"
"AGIL-12102017TB","12102017TB","Agilent","Bond Elut SAX 1ML 100MG"
"AGIL-12102022","12102022","Agilent","Agilent SPE Cartridges 12102022"
"AGIL-12102023","12102023","Agilent","Agilent SPE Cartridges 12102023"
"AGIL-12102025","12102025","Agilent","Agilent SPE Cartridges 12102025"
"AGIL-12102028","12102028","Agilent","Agilent SPE Cartridges 12102028"
"AGIL-12102031","12102031","Agilent","Agilent SPE Cartridges 12102031"
"AGIL-12102047","12102047","Agilent","Agilent SPE Cartridges 12102047"
"AGIL-12102048","12102048","Agilent","Agilent SPE Cartridges 12102048"
"AGIL-12102049","12102049","Agilent","Agilent SPE Cartridges 12102049"
"AGIL-12102058","12102058","Agilent","Agilent SPE Cartridges 12102058"
"AGIL-12102058B","12102058B","Agilent","Agilent SPE Cartridges 12102058B"
"AGIL-12102069","12102069","Agilent","Agilent SPE Cartridges 12102069"
"AGIL-12102070","12102070","Agilent","Agilent SPE Cartridges 12102070"
"AGIL-12102071","12102071","Agilent","Agilent SPE Cartridges 12102071"
"AGIL-12102090","12102090","Agilent","Agilent SPE Cartridges 12102090"
"AGIL-12102096","12102096","Agilent","Agilent SPE Cartridges 12102096"
"AGIL-12102099","12102099","Agilent","Agilent SPE Cartridges 12102099"
"AGIL-12102118","12102118","Agilent","Agilent SPE Cartridges 12102118"
"AGIL-12102133","12102133","Agilent","Agilent SPE Cartridges 12102133"
"AGIL-12102161","12102161","Agilent","Agilent SPE Cartridges 12102161"
"AGIL-12105027","12105027","Agilent","Agilent SPE Cartridges 12105027"
"AGIL-12105102B","12105102B","Agilent","Bond Elut C18 1ml 100Mg"
"AGIL-1210C18OHTCB","1210C18OHTCB","Agilent","Bond Elut C18-OH 6ml 500mg"
"AGIL-12113046","12113046","Agilent","Agilent SPE Cartridges 12113046"
"AGIL-12113048","12113048","Agilent","Agilent SPE Cartridges 12113048"
"AGIL-122-1011","122-1011","Agilent","DB-1 GC Column - L:15 m, ID:0.25 mm, FT:0.1 µm"
"AGIL-122-1012","122-1012","Agilent","DB-1 GC Column - L:15 m, ID:0.25 mm, FT:0.25 µm"
"AGIL-122-1012E","122-1012E","Agilent","DB-1 GC Column - L:15 m, ID:0.25 mm, FT:0.25 µm"
"AGIL-122-1012LTM","122-1012LTM","Agilent","DB-1 GC Column - L:15 m, ID:0.25 mm, FT:0.25 µm"
"AGIL-122-1013","122-1013","Agilent","DB-1 GC Column - L:15 m, ID:0.25 mm, FT:1 µm"
"AGIL-122-1013E","122-1013E","Agilent","DB-1 GC Column - L:15 m, ID:0.25 mm, FT:1 µm"
"AGIL-122-10AE","122-10AE","Agilent","DB-1 GC Column - L:100 m, ID:0.25 mm, FT:0.5 µm"
"AGIL-122-10G3","122-10G3","Agilent","DB-1 GC Column - L:150 m, ID:0.25 mm, FT:1 µm"
"AGIL-122-10H2","122-10H2","Agilent","DB-1 GC Column - L:10 m, ID:0.25 mm, FT:0.25 µm"
"AGIL-12255021","12255021","Agilent","Agilent SPE Cartridges 12255021"
"AGIL-12256001","12256001","Agilent","Agilent SPE Cartridges 12256001"
"AGIL-12256001B","12256001B","Agilent","Agilent SPE Cartridges 12256001B"
"AGIL-12256043","12256043","Agilent","Agilent SPE Cartridges 12256043"
"AGIL-12256044","12256044","Agilent","Agilent SPE Cartridges 12256044"
"AGIL-12256059","12256059","Agilent","Agilent SPE Cartridges 12256059"
"AGIL-12256060","12256060","Agilent","Agilent SPE Cartridges 12256060"
"AGIL-12256086","12256086","Agilent","Agilent SPE Cartridges 12256086"
"AGIL-12282001","12282001","Agilent","Agilent SPE Cartridges 12282001"
"AGIL-12282002","12282002","Agilent","Agilent SPE Cartridges 12282002"
"AGIL-12282003","12282003","Agilent","Agilent SPE Cartridges 12282003"
"AGIL-12282004","12282004","Agilent","Agilent SPE Cartridges 12282004"
"AGIL-12282005","12282005","Agilent","Agilent SPE Cartridges 12282005"
"AGIL-12282006","12282006","Agilent","Bond Elut AccuCAT 6mL 400mg"
"AGIL-123-1011","123-1011","Agilent","DB-1 GC Column - L:15 m, ID:0.32 mm, FT:0.1 µm"
"AGIL-123-1012","123-1012","Agilent","DB-1 GC Column - L:15 m, ID:0.32 mm, FT:0.25 µm"
"AGIL-123-1012LTM","123-1012LTM","Agilent","DB-1 GC Column - L:15 m, ID:0.32 mm, FT:0.25 µm"
"AGIL-123-1013","123-1013","Agilent","DB-1 GC Column - L:15 m, ID:0.32 mm, FT:1 µm"
"AGIL-123-1014","123-1014","Agilent","DB-1 GC Column - L:15 m, ID:0.32 mm, FT:3 µm"
"AGIL-123-1015","123-1015","Agilent","DB-1 GC Column - L:15 m, ID:0.32 mm, FT:5 µm"
"AGIL-123-1015E","123-1015E","Agilent","DB-1 GC Column - L:15 m, ID:0.32 mm, FT:5 µm"
"AGIL-123-1015LTM","123-1015LTM","Agilent","DB-1 GC Column - L:15 m, ID:0.32 mm, FT:5 µm"
"AGIL-125-1011","125-1011","Agilent","DB-1 GC Column - L:15 m, ID:0.53 mm, FT:0.15 µm"
"AGIL-125-1011E","125-1011E","Agilent","DB-1 GC Column - L:15 m, ID:0.53 mm, FT:0.15 µm"
"AGIL-125-1012","125-1012","Agilent","DB-1 GC Column - L:15 m, ID:0.53 mm, FT:1.5 µm"
"AGIL-125-1012E","125-1012E","Agilent","DB-1 GC Column - L:15 m, ID:0.53 mm, FT:1.5 µm"
"AGIL-125-1012LTM","125-1012LTM","Agilent","DB-1 GC Column - L:15 m, ID:0.53 mm, FT:1.5 µm"
"AGIL-125-1014","125-1014","Agilent","DB-1 GC Column - L:15 m, ID:0.53 mm, FT:3 µm"
"AGIL-125-1015","125-1015","Agilent","DB-1 GC Column - L:15 m, ID:0.53 mm, FT:5 µm"
"AGIL-125-1015E","125-1015E","Agilent","DB-1 GC Column - L:15 m, ID:0.53 mm, FT:5 µm"
"AGIL-125-1017","125-1017","Agilent","DB-1 GC Column - L:15 m, ID:0.53 mm, FT:0.5 µm"
"AGIL-125-101J","125-101J","Agilent","DB-1 GC Column - L:15 m, ID:0.53 mm, FT:1 µm"
"AGIL-125-101K","125-101K","Agilent","DB-1 GC Column - L:15 m, ID:0.53 mm, FT:0.25 µm"
"AGIL-125-10B5","125-10B5","Agilent","DB-1 GC Column - L:105 m, ID:0.53 mm, FT:5 µm"
"AGIL-125-10H5","125-10H5","Agilent","DB-1 GC Column - L:10 m, ID:0.53 mm, FT:5 µm"
"AGIL-125-10HB","125-10HB","Agilent","DB-1 GC Column - L:10 m, ID:0.53 mm, FT:2.65 µm"
