productId,partNumber,brand,name,catalogUrl
245593,26098-0505,Thermo Fisher Scientific,"TraceGOLD™ TG-624 and TG-624SilMS GC Columns, 0.5μm, 0.25mm I.D., 30m length",
245594,26098-0510,Thermo Fisher Scientific,"TraceGOLD™ TG-624 and TG-624SilMS GC Columns, 1.4μm, 0.25mm I.D., 30m length",
245595,26098-0515,Thermo Fisher Scientific,"TraceGOLD™ TG-624 and TG-624SilMS GC Columns, 0.25μm, 0.32mm I.D., 30m length",
245596,26098-0520,Thermo Fisher Scientific,"TraceGOLD™ TG-624 and TG-624SilMS GC Columns, 0.5μm, 0.32mm I.D., 30m length",
245597,26098-0525,Thermo Fisher Scientific,"TraceGOLD™ TG-624 and TG-624SilMS GC Columns, 1.8μm, 0.32mm I.D., 30m length",
245598,26098-0530,Thermo Fisher Scientific,"TraceGOLD™ TG-624 and TG-624SilMS GC Columns, 3.0μm, 0.32mm I.D., 30m length",
245599,26098-0535,Thermo Fisher Scientific,"TraceGOLD™ TG-624 and TG-624SilMS GC Columns, 0.25μm, 0.53mm I.D., 30m length",
245600,26098-0540,Thermo Fisher Scientific,"TraceGOLD™ TG-624 and TG-624SilMS GC Columns, 1.0μm, 0.53mm I.D., 30m length",
245601,26098-0545,Thermo Fisher Scientific,"TraceGOLD™ TG-624 and TG-624SilMS GC Columns, 3.0μm, 0.53mm I.D., 30m length",
245602,26098-0550,Thermo Fisher Scientific,"TraceGOLD™ TG-624 and TG-624SilMS GC Columns, 5.0μm, 0.53mm I.D., 30m length",
245603,26098-0600,Thermo Fisher Scientific,"TraceGOLD TG-POLAR GC Columns, 0.25μm, 0.25mm I.D., 30m length",
245604,26098-0605,Thermo Fisher Scientific,"TraceGOLD TG-POLAR GC Columns, 0.5μm, 0.25mm I.D., 30m length",
245605,26098-0610,Thermo Fisher Scientific,"TraceGOLD TG-POLAR GC Columns, 1.0μm, 0.25mm I.D., 30m length",
245606,26098-0615,Thermo Fisher Scientific,"TraceGOLD TG-POLAR GC Columns, 0.25μm, 0.32mm I.D., 30m length",
245607,26098-0620,Thermo Fisher Scientific,"TraceGOLD TG-POLAR GC Columns, 0.5μm, 0.32mm I.D., 30m length",
245608,26098-0625,Thermo Fisher Scientific,"TraceGOLD TG-POLAR GC Columns, 1.0μm, 0.32mm I.D., 30m length",
245609,26098-0630,Thermo Fisher Scientific,"TraceGOLD TG-POLAR GC Columns, 0.25μm, 0.53mm I.D., 30m length",
245610,26098-0635,Thermo Fisher Scientific,"TraceGOLD TG-POLAR GC Columns, 1.0μm, 0.53mm I.D., 30m length",
245611,26098-0640,Thermo Fisher Scientific,"TraceGOLD TG-POLAR GC Columns, 1.5μm, 0.53mm I.D., 30m length",
245612,26098-0700,Thermo Fisher Scientific,"TRACE™ TR-V1 GC Columns, 1.0μm, 0.25mm I.D., 30m length",
245613,26098-0705,Thermo Fisher Scientific,"TRACE™ TR-V1 GC Columns, 1.8μm, 0.25mm I.D., 30m length",
245614,26098-0710,Thermo Fisher Scientific,"TRACE™ TR-V1 GC Columns, 1.0μm, 0.32mm I.D., 30m length",
245615,26098-0715,Thermo Fisher Scientific,"TRACE™ TR-V1 GC Columns, 1.8μm, 0.32mm I.D., 30m length",
245616,26098-0720,Thermo Fisher Scientific,"TRACE™ TR-V1 GC Columns, 3.0μm, 0.32mm I.D., 30m length",
245617,26098-0725,Thermo Fisher Scientific,"TRACE™ TR-V1 GC Columns, 1.0μm, 0.53mm I.D., 30m length",
245618,26098-0730,Thermo Fisher Scientific,"TRACE™ TR-V1 GC Columns, 3.0μm, 0.53mm I.D., 30m length",
245619,26098-0735,Thermo Fisher Scientific,"TRACE™ TR-V1 GC Columns, 5.0μm, 0.53mm I.D., 30m length",
245620,26098-0800,Thermo Fisher Scientific,"TRACE™ TR-5MS GC Columns, 0.25μm, 0.25mm I.D., 30m length",
245993,083225,Thermo Fisher Scientific,"Dionex™ IonPac™ AS19-4μm IC Columns, Microbore Guard, Each 1",
245994,302756TS,Thermo Fisher Scientific,"Dionex™ IonPac™ AS16-4μm Analytical, Capillary, and Guard IC Columns 2 mm",
245995,303154,Thermo Fisher Scientific,Dionex™ IonPac™ AS32-Fast-4μm Analytical and Guard Columns,
245996,302558,Thermo Fisher Scientific,Dionex™ IonPac™ AS23-4μm Analytical and Guard Columns,
245997,35005,Thermo Fisher Scientific,Hypercarb™ Porous Graphitic Carbon HPLC Columns 10 mm,
245998,079717,Thermo Fisher Scientific,Acclaim™ Trinity Q1 LC Columns,
245999,22105,Thermo Fisher Scientific,"HyPURITY™ C18 HPLC Columns, 3μm Particle Size 10 mm",
246000,083242,Thermo Fisher Scientific,Acclaim™ Trinity Q1 LC Columns,
246001,079719,Thermo Fisher Scientific,Acclaim™ Trinity Q1 LC Columns 3 mm,
246002,303152,Thermo Fisher Scientific,Dionex™ IonPac™ AS32-Fast-4μm Analytical and Guard Columns 30 mm,
246003,088438,Thermo Fisher Scientific,Dionex™ IonPac™ AS27 Analytical and Guard Columns,
246004,35003,Thermo Fisher Scientific,Hypercarb™ Porous Graphitic Carbon HPLC Columns 10 mm,
246005,302754,Thermo Fisher Scientific,"Dionex™ IonPac™ AS16-4μm Analytical, Capillary, and Guard IC Columns 4 mm",
246006,043182,Thermo Fisher Scientific,Dionex™ IonPac™ AS3 Analytical & Guard Anion-Exchange Columns,
246007,303148,Thermo Fisher Scientific,Dionex™ IonPac™ AS31 Analytical and Guard Columns 50 mm,
246008,302834,Thermo Fisher Scientific,Dionex™ IonPac™ AS29-Fast-4μm Analytical and Guard IC Columns 30 mm,
246009,26050,Thermo Fisher Scientific,GuardGOLD™ Capillary Columns 10 m,
246010,27006,Thermo Fisher Scientific,UHPLC Filters UHPLC Direct Connect Filter Holder,
246011,088750,Thermo Fisher Scientific,Dionex™ IonPac™ AS28-Fast-4μm IC Columns,
246012,302758,Thermo Fisher Scientific,"Dionex™ IonPac™ AS16-4μm Analytical, Capillary, and Guard IC Columns 0.4 mm",
246013,088752,Thermo Fisher Scientific,Dionex™ IonPac™ AS28-Fast-4μm IC Columns,
246014,70005,Thermo Fisher Scientific,BetaSil™ Silica Guard Cartridges 2.1 mm,
246015,043186,Thermo Fisher Scientific,Dionex™ IonPac™ AS9-SC IC Columns,
246016,088489,Thermo Fisher Scientific,Dionex™ IonPac™ AS22-Fast-4μm IC Columns 30 mm,
246017,083221,Thermo Fisher Scientific,Dionex™ IonPac™ AS19-4μm IC Columns 50 mm,
246018,083244,Thermo Fisher Scientific,Acclaim™ Trinity Q1 LC Columns,
246019,70205,Thermo Fisher Scientific,BetaSil™ C8 Guard Cartridges 4 or 4.6 mm,
246020,302556,Thermo Fisher Scientific,Dionex™ IonPac™ AS23-4μm Analytical and Guard Columns,
246021,088748,Thermo Fisher Scientific,Dionex™ IonPac™ AS28-Fast-4μm IC Columns,
246022,062966,Thermo Fisher Scientific,Dionex™ IonPac™ Fast Anion IIIA Analytical & Guard Columns 50 mm,
246023,088440,Thermo Fisher Scientific,"Dionex™ IonPac™ AS27 Guard Column, 2 mm, 50 mm",
246024,22180TS,Thermo Fisher Scientific,"UHPLC Filters 2.1 mm I.D. Replacement Filter Cartridge, 0.2 μm",
246025,076035,Thermo Fisher Scientific,Dionex™ IonPac™ AS18-Fast-4μm IC Columns,
246026,303160,Thermo Fisher Scientific,Dionex™ IonPac™ AS30 Analytical and Guard IC Columns,
246027,037042,Thermo Fisher Scientific,Dionex™ IonPac™ AS4A Analytical & Guard Anion-Exchange Columns 50 mm,
246416,60209-001,Thermo Fisher Scientific,SOLA & SOLAµ HRP SPE Cartridges and Well Plates,
246417,60309-001,Thermo Fisher Scientific,SOLA™ SPE Plates,
246418,60109-001,Thermo Fisher Scientific,SOLA & SOLAµ HRP SPE Cartridges and Well Plates,
246419,60107-201,Thermo Fisher Scientific,HyperSep Retain PEP SPE Cartridges,
246420,60107-202,Thermo Fisher Scientific,HyperSep Retain PEP SPE Cartridges,
246421,60107-203,Thermo Fisher Scientific,HyperSep™ Retain PEP Cartridges,
246422,60107-208,Thermo Fisher Scientific,HyperSep Retain PEP SPE Cartridges,
246423,60107-217,Thermo Fisher Scientific,HyperSep™ Retain PEP Cartridges,
246424,60107-207,Thermo Fisher Scientific,HyperSep™ Retain PEP Cartridges,
246425,60107-209,Thermo Fisher Scientific,HyperSep™ Retain PEP Cartridges,
246426,60107-211,Thermo Fisher Scientific,HyperSep™ Retain PEP Cartridges 150 mg,
246427,60107-204,Thermo Fisher Scientific,HyperSep™ Retain PEP Cartridges,
246428,60107-212,Thermo Fisher Scientific,HyperSep™ Retain PEP Cartridges,
246429,60107-205,Thermo Fisher Scientific,Thermo Scientific™ HyperSep™ Retain PEP Cartridges,
246430,60107-206,Thermo Fisher Scientific,HyperSep™ Retain PEP Cartridges,
246431,60107-219,Thermo Fisher Scientific,HyperSep Retain PEP SPE Cartridges,
246432,60107-215,Thermo Fisher Scientific,HyperSep™ Retain PEP Cartridges 1000 mg,
246433,60107-218,Thermo Fisher Scientific,HyperSep™ Retain PEP Cartridges,
246434,60107-214,Thermo Fisher Scientific,"HyperSep™ Retain PEP Cartridge, 2g bed weight, 25mL column volume",
246435,60306-207,Thermo Fisher Scientific,HyperSep™ Retain PEP Plates,
246436,60306-208,Thermo Fisher Scientific,HyperSep™ Retain PEP Plates,
246437,60303-207,Thermo Fisher Scientific,"HyperSep™ Retain PEP Plates (具体型号为 Retain PEP 30 mg/1 mL 96 Removable Well Plate, 1 pk)",
246438,60303-208,Thermo Fisher Scientific,Retain PEP 96 Well Plates,
246439,60108-376,Thermo Fisher Scientific,HyperSep™ C18 Cartridges,
246440,60108-390,Thermo Fisher Scientific,HyperSep™ C18 Cartridges,
246441,60108-302,Thermo Fisher Scientific,HyperSep™ C18 Cartridges,
246442,60108-765,Thermo Fisher Scientific,HyperSep™ C18 Cartridges,
246443,60108-303,Thermo Fisher Scientific,HyperSep™ C18 Cartridges,
246444,60108-304,Thermo Fisher Scientific,HyperSep™ C18 Cartridges,
246445,60108-305,Thermo Fisher Scientific,HyperSep™ C18 Cartridges,
246446,60108-786,Thermo Fisher Scientific,Thermo Scientific™ HyperSep™ C18 Cartridges,
246447,60108-301,Thermo Fisher Scientific,HyperSep™ C18 Cartridges,
246448,60108-776,Thermo Fisher Scientific,HyperSep™ C18 Cartridges,
246449,60108-701,Thermo Fisher Scientific,HyperSep™ C18 Cartridges,
246450,60108-780,Thermo Fisher Scientific,HyperSep™ C18 Cartridges,
246451,60108-702,Thermo Fisher Scientific,HyperSep™ C18 Cartridges 5000 mg,
246452,60108-703,Thermo Fisher Scientific,HyperSep™ C18 Cartridges,
246453,60307-201,Thermo Fisher Scientific,HyperSep C18 96 Fixed/Removable Well Plates,
246454,60300-425,Thermo Fisher Scientific,HyperSep™ C18 Plates,
246455,60307-202,Thermo Fisher Scientific,HyperSep C18 96 Fixed/Removable Well Plates,
246456,60300-426,Thermo Fisher Scientific,"HyperSep™ C18 Plates (96-Well Plate, 25 mg)",
246457,60307-203,Thermo Fisher Scientific,HyperSep™ C18 Plates,
246458,60300-427,Thermo Fisher Scientific,HyperSep C18 96 Fixed/Removable Well Plates,
246459,60307-204,Thermo Fisher Scientific,HyperSep™ C18 Plates 96 Fixed Well Plate,
246460,60300-428,Thermo Fisher Scientific,HyperSep™ C18 Plates,
246461,60307-211,Thermo Fisher Scientific,HyperSep™ C8 Plates,
246462,60307-212,Thermo Fisher Scientific,HyperSep™ C8 Plates,
246463,60307-213,Thermo Fisher Scientific,"HyperSep™ C8 Plates (50 mg, 2 mL)",
246464,60307-214,Thermo Fisher Scientific,"HyperSep™ C8 96-Well Plate, bed weight 100mg/2mL",
246465,60307-221,Thermo Fisher Scientific,HyperSep Phenyl 96 Fixed/Removable Well Plates,
246728,70005-012106,Thermo Fisher Scientific,"Thermo Fisher Scientific|Chromatography Supply Guard Columns, SPE Cartridges and Plates 70005-012106",
246729,083241,Thermo Fisher Scientific,"Thermo Fisher Scientific|Chromatography Supply Guard Columns, SPE Cartridges and Plates 083241",
246730,26050-1053,Thermo Fisher Scientific,GuardGOLD™ Capillary Columns (10 m L; 0.53 mm Nominal ID),
246731,26050-1032,Thermo Fisher Scientific,"Thermo Fisher Scientific|Chromatography Supply Guard Columns, SPE Cartridges and Plates 26050-1032",
246732,26050-1025,Thermo Fisher Scientific,"Thermo Fisher Scientific|Chromatography Supply Guard Columns, SPE Cartridges and Plates 26050-1025",
246733,26050-0553,Thermo Fisher Scientific,"Thermo Fisher Scientific|Chromatography Supply Guard Columns, SPE Cartridges and Plates 26050-0553",
246734,26050-0532,Thermo Fisher Scientific,"Thermo Fisher Scientific|Chromatography Supply Guard Columns, SPE Cartridges and Plates 26050-0532",
246735,26050-0525,Thermo Fisher Scientific,"Thermo Fisher Scientific|Chromatography Supply Guard Columns, SPE Cartridges and Plates 26050-0525",
246736,26050-0253,Thermo Fisher Scientific,"Thermo Fisher Scientific|Chromatography Supply Guard Columns, SPE Cartridges and Plates 26050-0253",
246737,26050-0232,Thermo Fisher Scientific,"Thermo Fisher Scientific|Chromatography Supply Guard Columns, SPE Cartridges and Plates 26050-0232",
246738,26050-0225,Thermo Fisher Scientific,"Thermo Fisher Scientific|Chromatography Supply Guard Columns, SPE Cartridges and Plates 26050-0225",
246739,70005-014001,Thermo Fisher Scientific,"Thermo Fisher Scientific|Chromatography Supply Guard Columns, SPE Cartridges and Plates 70005-014001",
246740,70005-012101,Thermo Fisher Scientific,BetaSil™ Silica Guard Cartridges,
246741,70005-011001,Thermo Fisher Scientific,"Thermo Fisher Scientific|Chromatography Supply Guard Columns, SPE Cartridges and Plates 70005-011001",
246742,35005-014001,Thermo Fisher Scientific,"Thermo Fisher Scientific|Chromatography Supply Guard Columns, SPE Cartridges and Plates 35005-014001",
246743,35005-013001,Thermo Fisher Scientific,"Thermo Fisher Scientific|Chromatography Supply Guard Columns, SPE Cartridges and Plates 35005-013001",
246744,35005-012101,Thermo Fisher Scientific,Hypercarb™ Porous Graphitic Carbon HPLC Columns,
246745,35005-011001,Thermo Fisher Scientific,"Thermo Fisher Scientific|Chromatography Supply Guard Columns, SPE Cartridges and Plates 35005-011001",
246746,35003-013001,Thermo Fisher Scientific,"Thermo Fisher Scientific|Chromatography Supply Guard Columns, SPE Cartridges and Plates 35003-013001",
246747,35003-011001,Thermo Fisher Scientific,"Thermo Fisher Scientific|Chromatography Supply Guard Columns, SPE Cartridges and Plates 35003-011001",
246748,22105-014001,Thermo Fisher Scientific,"Thermo Fisher Scientific|Chromatography Supply Guard Columns, SPE Cartridges and Plates 22105-014001",
246749,22105-013001,Thermo Fisher Scientific,"Thermo Fisher Scientific|Chromatography Supply Guard Columns, SPE Cartridges and Plates 22105-013001",
246750,22105-012101,Thermo Fisher Scientific,"Thermo Fisher Scientific|Chromatography Supply Guard Columns, SPE Cartridges and Plates 22105-012101",
246751,70205-014001,Thermo Fisher Scientific,BetaSil™ C8 Guard Cartridges,
246752,60109-002,Thermo Fisher Scientific,"Thermo Fisher Scientific|Chromatography Supply Guard Columns, SPE Cartridges and Plates 60109-002",
246753,60309-004,Thermo Fisher Scientific,"Thermo Fisher Scientific|Chromatography Supply Guard Columns, SPE Cartridges and Plates 60309-004",
246754,60509-002,Thermo Fisher Scientific,"Thermo Fisher Scientific|Chromatography Supply Guard Columns, SPE Cartridges and Plates 60509-002",
246755,60509-003,Thermo Fisher Scientific,"Thermo Fisher Scientific|Chromatography Supply Guard Columns, SPE Cartridges and Plates 60509-003",
246756,60409-001,Thermo Fisher Scientific,"Thermo Fisher Scientific|Chromatography Supply Guard Columns, SPE Cartridges and Plates 60409-001",
246757,60509-005,Thermo Fisher Scientific,"Thermo Fisher Scientific|Chromatography Supply Guard Columns, SPE Cartridges and Plates 60509-005",
246758,60209-005,Thermo Fisher Scientific,"Thermo Fisher Scientific|Chromatography Supply Guard Columns, SPE Cartridges and Plates 60209-005",
246759,60309-003,Thermo Fisher Scientific,"Thermo Fisher Scientific|Chromatography Supply Guard Columns, SPE Cartridges and Plates 60309-003",
246760,60109-005,Thermo Fisher Scientific,"Thermo Fisher Scientific|Chromatography Supply Guard Columns, SPE Cartridges and Plates 60109-005",
246761,60109-004,Thermo Fisher Scientific,"Thermo Fisher Scientific|Chromatography Supply Guard Columns, SPE Cartridges and Plates 60109-004",
246762,60409-004,Thermo Fisher Scientific,"Thermo Fisher Scientific|Chromatography Supply Guard Columns, SPE Cartridges and Plates 60409-004",
246763,60309-005,Thermo Fisher Scientific,"Thermo Fisher Scientific|Chromatography Supply Guard Columns, SPE Cartridges and Plates 60309-005",
246764,60209-004,Thermo Fisher Scientific,"Thermo Fisher Scientific|Chromatography Supply Guard Columns, SPE Cartridges and Plates 60209-004",
246765,60409-002,Thermo Fisher Scientific,"Thermo Fisher Scientific|Chromatography Supply Guard Columns, SPE Cartridges and Plates 60409-002",
246766,60209-003,Thermo Fisher Scientific,"Thermo Fisher Scientific|Chromatography Supply Guard Columns, SPE Cartridges and Plates 60209-003",
246767,60109-003,Thermo Fisher Scientific,"Thermo Fisher Scientific|Chromatography Supply Guard Columns, SPE Cartridges and Plates 60109-003",
246768,60209-002,Thermo Fisher Scientific,"Thermo Fisher Scientific|Chromatography Supply Guard Columns, SPE Cartridges and Plates 60209-002",
246769,60409-003,Thermo Fisher Scientific,"Thermo Fisher Scientific|Chromatography Supply Guard Columns, SPE Cartridges and Plates 60409-003",
246770,60509-004,Thermo Fisher Scientific,"Thermo Fisher Scientific|Chromatography Supply Guard Columns, SPE Cartridges and Plates 60509-004",
246771,60509-001,Thermo Fisher Scientific,"Thermo Fisher Scientific|Chromatography Supply Guard Columns, SPE Cartridges and Plates 60509-001",
246772,60309-002,Thermo Fisher Scientific,"Thermo Fisher Scientific|Chromatography Supply Guard Columns, SPE Cartridges and Plates 60309-002",
246773,60409-005,Thermo Fisher Scientific,"Thermo Fisher Scientific|Chromatography Supply Guard Columns, SPE Cartridges and Plates 60409-005",
246851,567-0020,Thermo Fisher Scientific,"Nalgene™ Rapid-Flow™ Sterile Disposable Filter Units with PES, CN, SFCA or Nylon Membranes",
246852,564-0020,Thermo Fisher Scientific,Thermo Fisher Scientific Filtration 564-0020,
246853,124-0045,Thermo Fisher Scientific,"Nalgene™ Rapid-Flow™ Sterile Disposable Filter Units with PES, CN, SFCA or Nylon Membranes 0.45 μm",
246854,124-0045PK,Thermo Fisher Scientific,"Nalgene™ Rapid-Flow™ Sterile Disposable Filter Units with PES Membrane, 115mL, 0.45µm pore, 50mm membrane",
246855,565-0010,Thermo Fisher Scientific,"Nalgene™ Rapid-Flow™ Sterile Disposable Filter Units with PES, CN, SFCA or Nylon Membranes",
